id, long, lat, euc, mah, cit, min, che, cos
29, -76.71930000000000405, 41.44380000000000308, 4.63155192988399467, 267.85876295562457017, 5.84560064027938608, 4.45163376552929435, 4.40025587892898784, 0.99861040081218411
30, -76.71909999999999741, 41.44360000000000355, 4.63142433758397409, 267.85946849167464734, 5.84560064027939319, 4.45145944348318423, 4.40005587892898831, 0.99861044971112534
31, -76.71930000000000405, 41.44319999999999737, 4.63098189719603592, 267.86243429126540150, 5.84500064027938038, 4.45104753797018482, 4.39965587892898213, 0.99861071984190242
32, -76.72050000000000125, 41.44250000000000256, 4.62994243122954074, 267.86982697410070386, 5.84310064027938836, 4.45023714350654132, 4.39895587892898732, 0.99861143658111795
33, -76.72060000000000457, 41.32379999999999853, 4.51728410241039047, 268.59647730810593202, 5.72430064027938101, 4.33435665510962842, 4.28025587892898329, 0.99867388319493433
34, -76.74989999999999668, 41.26709999999999923, 4.45420329601198173, 269.01943503062267382, 5.63830064027938960, 4.27581879017732724, 4.22355587892898399, 0.99871131652768252
35, -76.75300000000000011, 41.26939999999999742, 4.45540108651585598, 269.01339011902831544, 5.63750064027938436, 4.27772464963952093, 4.22585587892898218, 0.99871099172425071
36, -76.75300000000000011, 41.26930000000000121, 4.45530623869458786, 269.01400220008179076, 5.63740064027938814, 4.27762706008373872, 4.22575587892898596, 0.99871104302372105
37, -76.75310000000000343, 41.26939999999999742, 4.45536940362686362, 269.01364924732899908, 5.63740064027938104, 4.27771376045068941, 4.22585587892898218, 0.99871101930759998
38, -76.75300000000000011, 41.26939999999999742, 4.45540108651585598, 269.01339011902831544, 5.63750064027938436, 4.27772464963952093, 4.22585587892898218, 0.99871099172425071
39, -76.75270000000000437, 41.26950000000000074, 4.45559099332055908, 269.01200065319409305, 5.63790064027938342, 4.27785491436182497, 4.22595587892898550, 0.99871085766990908
40, -76.75310000000000343, 41.26850000000000307, 4.45451577527708054, 269.01915798075873454, 5.63650064027938669, 4.27683545595279480, 4.22495587892898783, 0.99871148096284301
41, -76.75300000000000011, 41.26850000000000307, 4.45454746423749004, 269.01889885242167111, 5.63660064027939001, 4.27684634961454524, 4.22495587892898783, 0.99871145338476242
42, -76.75279999999999347, 41.26910000000000167, 4.45517991961086945, 269.01470810588961058, 5.63740064027939525, 4.27745366729212062, 4.22555587892898643, 0.99871109045552986
43, -76.75310000000000343, 41.26930000000000121, 4.45527455513110215, 269.01426132838662397, 5.63730064027938482, 4.27761617039804865, 4.22575587892898596, 0.99871107060648467
44, -76.75320000000000675, 41.26930000000000121, 4.45524287358684390, 269.01452045669157087, 5.63720064027938150, 4.27760528219976255, 4.22575587892898596, 0.99871109818889758
45, -76.75310000000000343, 41.26919999999999789, 4.45517970686063602, 269.01487340955287664, 5.63720064027938150, 4.27751858051136313, 4.22565587892898264, 0.99871112190440481
46, -76.62420000000000186, 41.11480000000000246, 4.35294090179107851, 269.62603175070501038, 5.61170064027938764, 4.14347942163824978, 4.07125587892898722, 0.99875449470292055
47, -76.62420000000000186, 41.11480000000000246, 4.35294090179107851, 269.62603175070501038, 5.61170064027938764, 4.14347942163824978, 4.07125587892898722, 0.99875449470292055
48, -76.50159999999999627, 40.60649999999999693, 3.93196801531365736, 272.42171800189055375, 5.22600064027938771, 3.67985169066285023, 3.56295587892898169, 0.99896900239270592
49, -76.50320000000000675, 40.56539999999999679, 3.89408108890471105, 272.67772462536038347, 5.18330064027937709, 3.64102956566311287, 3.52185587892898155, 0.99898833656052910
50, -76.50320000000000675, 40.56530000000000058, 3.89399064788162308, 272.67833744529093565, 5.18320064027938088, 3.64093600493843272, 3.52175587892898534, 0.99898838244183430
51, -76.50300000000000011, 40.56539999999999679, 3.89416642490660170, 272.67720631836755274, 5.18350064027938373, 3.64107121429198921, 3.52185587892898155, 0.99898828790270144
52, -76.50320000000000675, 40.56539999999999679, 3.89408108890471105, 272.67772462536038347, 5.18330064027937709, 3.64102956566311287, 3.52185587892898155, 0.99898833656052910
53, -76.50360000000000582, 40.56479999999999819, 3.89336777919855903, 272.68243816056599371, 5.18230064027937942, 3.64038491316777435, 3.52125587892898295, 0.99898870913101612
54, -76.50090000000000146, 40.51579999999999870, 3.85027369412588527, 272.97573548125888010, 5.13600064027938430, 3.59517840904129304, 3.47225587892898346, 0.99901041907793575
55, -76.32359999999999900, 40.42759999999999820, 3.85243818964166840, 273.05684142088495037, 5.22510064027938625, 3.55672910753893357, 3.38405587892898296, 0.99900782333857185
56, -76.10169999999999391, 40.26270000000000238, 3.82344159903432468, 273.49266533383496380, 5.28210064027939552, 3.47986691677792503, 3.21915587892898714, 0.99902935496179734
57, -76.09489999999999554, 40.25399999999999778, 3.81979977586353581, 273.52838405557423584, 5.28020064027938929, 3.47483218225019597, 3.21045587892898254, 0.99903166133901289
58, -76.09590000000000032, 40.25189999999999912, 3.81749293823484415, 273.54385139708961105, 5.27710064027938586, 3.47268480685950465, 3.20835587892898388, 0.99903284866609476
59, -76.09569999999999368, 40.25280000000000058, 3.81835772577158528, 273.53781490263355636, 5.27820064027939395, 3.47352400717537435, 3.20925587892898534, 0.99903239450345926
60, -76.09659999999999513, 40.25339999999999918, 3.81837450997722616, 273.53646859192684815, 5.27790064027939110, 3.47371710663836408, 3.20985587892898394, 0.99903233854066709
61, -76.09560000000000457, 40.25410000000000110, 3.81950458517816127, 273.52958506599816246, 5.27960064027938358, 3.47466927360384670, 3.21055587892898586, 0.99903178344553800
62, -76.09510000000000218, 40.25379999999999825, 3.81952331154438474, 273.53012863746306493, 5.27980064027938312, 3.47459050136862180, 3.21025587892898301, 0.99903179948353871
63, -76.09510000000000218, 40.25379999999999825, 3.81952331154438474, 273.53012863746306493, 5.27980064027938312, 3.47459050136862180, 3.21025587892898301, 0.99903179948353871
64, -76.09699999999999420, 40.25410000000000110, 3.81874637948964324, 273.53321334312192903, 5.27820064027939395, 3.47417312819141699, 3.21055587892898586, 0.99903211796210822
65, -76.09269999999999357, 40.25220000000000198, 3.81948002265661168, 273.53371879991368587, 5.28060064027939546, 3.47407771780143726, 3.20865587892898674, 0.99903194874271239
66, -76.09279999999999688, 40.25280000000000058, 3.81992984380281175, 273.53029918469047743, 5.28110064027939075, 3.47455400191251274, 3.20925587892898534, 0.99903170159453170
67, -76.09279999999999688, 40.25260000000000105, 3.81976181838917839, 273.53152544359090825, 5.28090064027939121, 3.47438337999594404, 3.20905587892898581, 0.99903179194628411
68, -76.09279999999999688, 40.25260000000000105, 3.81976181838917839, 273.53152544359090825, 5.28090064027939121, 3.47438337999594404, 3.20905587892898581, 0.99903179194628411
69, -76.09510000000000218, 40.25390000000000157, 3.81960736052893113, 273.52951550912109724, 5.27990064027938644, 3.47467586539716455, 3.21035587892898633, 0.99903175430969771
70, -75.91740000000000066, 40.24269999999999925, 3.90956613386993412, 273.13765403105765017, 5.44640064027938564, 3.53277796223573004, 3.19915587892898401, 0.99899391579330754
71, -75.86950000000000216, 40.20530000000000115, 3.90696681755760356, 273.24283401144595018, 5.45690064027938604, 3.52223223950175424, 3.16175587892898591, 0.99899944985204570
72, -75.92119999999999891, 40.18739999999999668, 3.86223694051865341, 273.48658132813790189, 5.38730064027938482, 3.48605864998468506, 3.14385587892898144, 0.99902017924255726
73, -75.92130000000000223, 40.18719999999999715, 3.86201605426531502, 273.48806687508431423, 5.38700064027938197, 3.48585457296480072, 3.14365587892898191, 0.99902029441193396
74, -75.92119999999999891, 40.18719999999999715, 3.86207414252436632, 273.48780771065537465, 5.38710064027938529, 3.48589599083028290, 3.14365587892898191, 0.99902027031029805
75, -75.92130000000000223, 40.18739999999999668, 3.86217885470813016, 273.48684049256121398, 5.38720064027938150, 3.48601723598428848, 3.14385587892898144, 0.99902020334538022
76, -75.91840000000000543, 40.18139999999999645, 3.85898368030019912, 273.51611637236754859, 5.38410064027937807, 3.48234522343360409, 3.13785587892898121, 0.99902223549844682
77, -75.89660000000000650, 40.08990000000000009, 3.79793512063781336, 274.02073592184029849, 5.31440064027938064, 3.41818205681632703, 3.04635587892898485, 0.99905829862659512
78, -76.05450000000000443, 40.06569999999999965, 3.68593774640857852, 274.57838095652658694, 5.13230064027938226, 3.33217688593076655, 3.02215587892898441, 0.99910571054202924
79, -76.05039999999999623, 40.06680000000000064, 3.68918785376623326, 274.56100857950076488, 5.13750064027939146, 3.33472748708990396, 3.02325587892898540, 0.99910429130525702
80, -76.04999999999999716, 40.06700000000000017, 3.68958099498262149, 274.55874527420741060, 5.13810064027939006, 3.33505266709931858, 3.02345587892898493, 0.99910411240775021
81, -76.04999999999999716, 40.06669999999999732, 3.68933516165305564, 274.56058522515365894, 5.13780064027938721, 3.33480611304649255, 3.02315587892898208, 0.99910424307480161
82, -76.05010000000000048, 40.06680000000000064, 3.68935978961568622, 274.56023107592801580, 5.13780064027938721, 3.33484808978099512, 3.02325587892898540, 0.99910422246692276
83, -76.05060000000000286, 40.06620000000000203, 3.68858154517655112, 274.56520681932568095, 5.13670064027938622, 3.33415394912268770, 3.02265587892898679, 0.99910459848740418
84, -76.05599999999999739, 40.06799999999999784, 3.68696570273695245, 274.56816218057826973, 5.13310064027938751, 3.33346865125971448, 3.02445587892898260, 0.99910505341403788
85, -76.08520000000000039, 40.08590000000000231, 3.68510784232448207, 274.53405710506615378, 5.12180064027938897, 3.33676483662934453, 3.04235587892898707, 0.99910395790869666
86, -76.09850000000000136, 40.26120000000000232, 3.82390684118506963, 273.49356893931798140, 5.28380064027938801, 3.47971019787926350, 3.21765587892898708, 0.99902926767172762
87, -76.16519999999999868, 40.27550000000000097, 3.80043657453130024, 273.57875478474738884, 5.23140064027938934, 3.46919523702197186, 3.23195587892898573, 0.99903872998491239
88, -76.16660000000000252, 40.27579999999999671, 3.79995538595267401, 273.58054372953739630, 5.23030064027938124, 3.46899090790483200, 3.23225587892898147, 0.99903892801116811
89, -76.16660000000000252, 40.27579999999999671, 3.79995538595267401, 273.58054372953739630, 5.23030064027938124, 3.46899090790483200, 3.23225587892898147, 0.99903892801116811
90, -76.16670000000000584, 40.27579999999999671, 3.79990280616208054, 273.58080289161603105, 5.23020064027937792, 3.46895773476950353, 3.23225587892898147, 0.99903895179169344
91, -76.16660000000000252, 40.27579999999999671, 3.79995538595267401, 273.58054372953739630, 5.23030064027938124, 3.46899090790483200, 3.23225587892898147, 0.99903892801116811
92, -76.16670000000000584, 40.27640000000000242, 3.80041318850111454, 273.57712424550823016, 5.23080064027938363, 3.46947866564708418, 3.23285587892898718, 0.99903868194345913
93, -76.15959999999999752, 40.43650000000000233, 3.94111076872719668, 272.57727067548262312, 5.39800064027939186, 3.61191795051679021, 3.39295587892898709, 0.99896363311156433
94, -76.19379999999999598, 40.52190000000000225, 3.99789803444537428, 272.14248633591108728, 5.44920064027939333, 3.67762734595838037, 3.47835587892898701, 0.99893207345678758
95, -76.13750000000000284, 40.52879999999999683, 4.03191324622435232, 271.95429568620289729, 5.51240064027938104, 3.70030703799616578, 3.48525587892898159, 0.99891457821794749
96, -76.13750000000000284, 40.52890000000000015, 4.03199968827568345, 271.95368284007867032, 5.51250064027938436, 3.70039575275210542, 3.48535587892898491, 0.99891453054679735
97, -76.13750000000000284, 40.52879999999999683, 4.03191324622435232, 271.95429568620289729, 5.51240064027938104, 3.70030703799616578, 3.48525587892898159, 0.99891457821794749
98, -76.13729999999999620, 40.52909999999999968, 4.03227312647733971, 271.95193883954334524, 5.51290064027939053, 3.70063320495985026, 3.48555587892898444, 0.99891438444607605
99, -76.16039999999999566, 40.51180000000000092, 4.00572039777191868, 272.11782750252422147, 5.47250064027939231, 3.67837390793735075, 3.46825587892898568, 0.99892844670684977
100, -76.17430000000000234, 40.45559999999999690, 3.95013893299575036, 272.49829655618663082, 5.40240064027938161, 3.62432796667508272, 3.41205587892898166, 0.99895836189260123
101, -76.12399999999999523, 40.45479999999999876, 3.97503430344373410, 272.37284414593500514, 5.45190064027939059, 3.63911472290661298, 3.41125587892898352, 0.99894621225671620
102, -76.12380000000000280, 40.45530000000000115, 3.97556606250454170, 272.36926122126192240, 5.45260064027938540, 3.63961695938764329, 3.41175587892898591, 0.99894592719956699
103, -76.12319999999999709, 40.45400000000000063, 3.97475861100599293, 272.37567427632427552, 5.45190064027939059, 3.63866353135528175, 3.41045587892898538, 0.99894638848433637
104, -76.12380000000000280, 40.45459999999999923, 3.97496535193797040, 272.37355167794800082, 5.45190064027938348, 3.63900188610344166, 3.41105587892898399, 0.99894625631458733
105, -76.12369999999999948, 40.45459999999999923, 3.97501669531835278, 272.37329252130587065, 5.45200064027938680, 3.63903333988792532, 3.41105587892898399, 0.99894623133024629
106, -76.12350000000000705, 40.45459999999999923, 3.97511938763657069, 272.37277420802200822, 5.45220064027937923, 3.63909625507276058, 3.41105587892898399, 0.99894618136052260
107, -76.12369999999999948, 40.45519999999999783, 3.97553158145100660, 272.36961498671166737, 5.45260064027938540, 3.63956053372328947, 3.41165587892898259, 0.99894594923109870
108, -76.12260000000000559, 40.49799999999999756, 4.01288078901250245, 272.10444310219907038, 5.49650064027937901, 3.67758931879394968, 3.45445587892898232, 0.99892545593217985
109, -76.12309999999999377, 40.49799999999999756, 4.01262637583718984, 272.10573887858078024, 5.49600064027939084, 3.67743518924063473, 3.45445587892898232, 0.99892558215368132
110, -76.12290000000000134, 40.49289999999999878, 4.00833851489663306, 272.13647746684165440, 5.49110064027938449, 3.67299784437738142, 3.44935587892898354, 0.99892795035414095
111, -76.12290000000000134, 40.49289999999999878, 4.00833851489663306, 272.13647746684165440, 5.49110064027938449, 3.67299784437738142, 3.44935587892898354, 0.99892795035414095
112, -76.12290000000000134, 40.49289999999999878, 4.00833851489663306, 272.13647746684165440, 5.49110064027938449, 3.67299784437738142, 3.44935587892898354, 0.99892795035414095
113, -76.12279999999999802, 40.49280000000000257, 4.00830340016574471, 272.13683119446847058, 5.49110064027939160, 3.67294055466203595, 3.44925587892898733, 0.99892797253999011
114, -76.12290000000000134, 40.49289999999999878, 4.00833851489663306, 272.13647746684165440, 5.49110064027938449, 3.67299784437738142, 3.44935587892898354, 0.99892795035414095
115, -76.12829999999999586, 40.45089999999999719, 3.96948032779495419, 272.40789194459415512, 5.44370064027938838, 3.63433620309596694, 3.40735587892898195, 0.99894911806205200
116, -75.91190000000000282, 40.57869999999999777, 4.19191913663870874, 271.06385018703463174, 5.78790064027938200, 3.81701422489011843, 3.53515587892898253, 0.99883186011608938
117, -76.18489999999999895, 40.42139999999999844, 3.91526495385809881, 272.73539308561606731, 5.35760064027938654, 3.59083117369622773, 3.37785587892898320, 0.99897689037235116
118, -76.18590000000000373, 40.43169999999999931, 3.92365022529948293, 272.67485043445122983, 5.36690064027938263, 3.59964794275398070, 3.38815587892898407, 0.99897236039326276
119, -76.18630000000000280, 40.43180000000000263, 3.92353487251730870, 272.67527411578055307, 5.36660064027938688, 3.59961569373150292, 3.38825587892898739, 0.99897241250970370
120, -76.18600000000000705, 40.43200000000000216, 3.92385885768942710, 272.67327074725079683, 5.36710064027938216, 3.59988351829918241, 3.38845587892898692, 0.99897224577119903
121, -76.18619999999999948, 40.43189999999999884, 3.92367165241785454, 272.67440201016194123, 5.36680064027938641, 3.59973450115199345, 3.38835587892898360, 0.99897234145921199
122, -76.18569999999999709, 40.43220000000000169, 3.92418284924087013, 272.67126737917214996, 5.36760064027939165, 3.60015135141500808, 3.38865587892898645, 0.99897207901851270
123, -76.18529999999999802, 40.43169999999999931, 3.92395284683778112, 272.67329548998520750, 5.36750064027938834, 3.59982929400391560, 3.38815587892898407, 0.99897221258456836
124, -76.21609999999999729, 40.41610000000000014, 3.89499163586837049, 272.84873732200236418, 5.32110064027938989, 3.57675836093057331, 3.37255587892898490, 0.99898698526047425
125, -76.31119999999999948, 40.43560000000000088, 3.86539785392835666, 272.97566968502081863, 5.24550064027938845, 3.56730166887693345, 3.39205587892898563, 0.99900117358750051
126, -76.31010000000000559, 40.43739999999999668, 3.86750488025458194, 272.96178590327593838, 5.24840064027937814, 3.56922610490422976, 3.39385587892898144, 0.99900008387859118
127, -76.30989999999999895, 40.43710000000000093, 3.86733753804477809, 272.96310642794867363, 5.24830064027938903, 3.56900887298578118, 3.39355587892898569, 0.99900017262650920
128, -76.30960000000000321, 40.43730000000000047, 3.86765691761544517, 272.96110306287209823, 5.24880064027938431, 3.56927071720869504, 3.39375587892898523, 0.99900000842179693
129, -76.30809999999999604, 40.43500000000000227, 3.86635893698704924, 272.97131349594485528, 5.24800064027939328, 3.56759748130210719, 3.39145587892898703, 0.99900069684340032
130, -76.30989999999999895, 40.43439999999999657, 3.86496852786979384, 272.97965602409374242, 5.24560064027938466, 3.56656808544608639, 3.39085587892898133, 0.99900140727272357
131, -76.30989999999999895, 40.43449999999999989, 3.86505626124637525, 272.97904307474698271, 5.24570064027938798, 3.56665847524617519, 3.39095587892898465, 0.99900136155803709
132, -76.31069999999999709, 40.43880000000000052, 3.86844589745552048, 272.95475960890678380, 5.24920064027939048, 3.57033015658796771, 3.39525587892898528, 0.99899958886098872
133, -76.31040000000000134, 40.43849999999999767, 3.86832638939242868, 272.95582097206988692, 5.24920064027938338, 3.57013977427370932, 3.39495587892898243, 0.99899965338299102
134, -76.31029999999999802, 40.43860000000000099, 3.86846208654007073, 272.95494886962529790, 5.24940064027939002, 3.57025717660883002, 3.39505587892898575, 0.99899958338463501
135, -76.31059999999999377, 40.43860000000000099, 3.86831829069702593, 272.95572634156508229, 5.24910064027939427, 3.57017625904546998, 3.39505587892898575, 0.99899965612089869
136, -76.31050000000000466, 40.43860000000000099, 3.86836622065354474, 272.95546718425174504, 5.24920064027938338, 3.57020322906479048, 3.39505587892898575, 0.99899963187582075
137, -76.31059999999999377, 40.43880000000000052, 3.86849382324603575, 272.95450045159952879, 5.24930064027939380, 3.57035712137341887, 3.39525587892898528, 0.99899956461507855
138, -76.31050000000000466, 40.43840000000000146, 3.86819069265487769, 272.95669307462384268, 5.24900064027938384, 3.57002237245387999, 3.39485587892898621, 0.99899972337883214
139, -76.30819999999999936, 40.43509999999999849, 3.86639863850626542, 272.97095970469200665, 5.24800064027938618, 3.56766077289160854, 3.39155587892898325, 0.99900067534489756
140, -76.30849999999999511, 40.43690000000000140, 3.86783369551361034, 272.96070411827491853, 5.24950064027939334, 3.56920643401868665, 3.39335587892898616, 0.99899992475062405
141, -76.31029999999999802, 40.43730000000000047, 3.86732122530734923, 272.96291716434279806, 5.24810064027938949, 3.56908169755762295, 3.39375587892898523, 0.99900017809826780
142, -76.31040000000000134, 40.43730000000000047, 3.86727327722782643, 272.96317632169615308, 5.24800064027938618, 3.56905470476308606, 3.39375587892898523, 0.99900020233639064
143, -76.31040000000000134, 40.43730000000000047, 3.86727327722782643, 272.96317632169615308, 5.24800064027938618, 3.56905470476308606, 3.39375587892898523, 0.99900020233639064
144, -76.31029999999999802, 40.43730000000000047, 3.86732122530734923, 272.96291716434279806, 5.24810064027938949, 3.56908169755762295, 3.39375587892898523, 0.99900017809826780
145, -76.30809999999999604, 40.43500000000000227, 3.86635893698704924, 272.97131349594485528, 5.24800064027939328, 3.56759748130210719, 3.39145587892898703, 0.99900069684340032
146, -76.30989999999999895, 40.43449999999999989, 3.86505626124637525, 272.97904307474698271, 5.24570064027938798, 3.56665847524617519, 3.39095587892898465, 0.99900136155803709
147, -76.31109999999999616, 40.43760000000000332, 3.86720098929729295, 272.96315158430741121, 5.24760064027939421, 3.56913711128981426, 3.39405587892898808, 0.99900023478108169
148, -76.19819999999999993, 40.45069999999999766, 3.93390597024925937, 272.59026840195889463, 5.37360064027938478, 3.61283340535629183, 3.40715587892898242, 0.99896656417331098
149, -76.19989999999999952, 40.42880000000000251, 3.91410006809702304, 272.72890803122697889, 5.35000064027939004, 3.59286753851741647, 3.38525587892898727, 0.99897714902863943
150, -76.21999999999999886, 40.42479999999999762, 3.90058131137390518, 272.80551687208827616, 5.32590064027938581, 3.58334601073159975, 3.38125587892898238, 0.99898392698698890
151, -76.21880000000000166, 40.42329999999999757, 3.89987969512263488, 272.81160133927141942, 5.32560064027938296, 3.58236438703997173, 3.37975587892898233, 0.99898432546720983
152, -76.21729999999999450, 40.42329999999999757, 3.90062833665473629, 272.80771397377031917, 5.32710064027939012, 3.58280722942201191, 3.37975587892898233, 0.99898395836878173
153, -76.21729999999999450, 40.42349999999999710, 3.90080163082736897, 272.80648805798176681, 5.32730064027938965, 3.58298520397159681, 3.37995587892898186, 0.99898386606949896
154, -76.21359999999999957, 40.42499999999999716, 3.90394922122921884, 272.78770486984996069, 5.33250064027938464, 3.58541399209553635, 3.38145587892898192, 0.99898226748572772
155, -76.18429999999999325, 40.38709999999999667, 3.88601740723437361, 272.94408912400575673, 5.32390064027939047, 3.56071699312138001, 3.34355587892898143, 0.99899257344336467
156, -76.37120000000000175, 40.30449999999999733, 3.72159607646191049, 273.93483001732829507, 5.05440064027938263, 3.43258679075854944, 3.26095587892898209, 0.99907426505764563
157, -76.45269999999999300, 40.23629999999999995, 3.62276758409240296, 274.56419566607166871, 4.90470064027939401, 3.34904567580077739, 3.19275587892898471, 0.99912259194961184
158, -76.45459999999999923, 40.23640000000000327, 3.62195827549591698, 274.56850661518836887, 4.90290064027939110, 3.34864059719230545, 3.19285587892898803, 0.99912297796595140
159, -76.45459999999999923, 40.23640000000000327, 3.62195827549591698, 274.56850661518836887, 4.90290064027939110, 3.34864059719230545, 3.19285587892898803, 0.99912297796595140
160, -76.45430000000000348, 40.23629999999999995, 3.62201177594915436, 274.56834228134869136, 4.90310064027938353, 3.34862793629426703, 3.19275587892898471, 0.99912295314030830
161, -76.43550000000000466, 40.24329999999999785, 3.63708389928609011, 274.47669888007129657, 4.92890064027938024, 3.35992580137328867, 3.19975587892898261, 0.99911569132181777
162, -76.43550000000000466, 40.24349999999999739, 3.63725985225109794, 274.47547258244918567, 4.92910064027937977, 3.36010718914812534, 3.19995587892898214, 0.99911560518155806
163, -76.43540000000000134, 40.24340000000000117, 3.63721941743609944, 274.47582656797249001, 4.92910064027938688, 3.36004297997217716, 3.19985587892898593, 0.99911562557553546
164, -76.43540000000000134, 40.24340000000000117, 3.63721941743609944, 274.47582656797249001, 4.92910064027938688, 3.36004297997217716, 3.19985587892898593, 0.99911562557553546
165, -76.43630000000000280, 40.24249999999999972, 3.63599977027250132, 274.48367738073307009, 4.92730064027938397, 3.35898839270621874, 3.19895587892898448, 0.99911621720183785
166, -76.47899999999999920, 40.26959999999999695, 3.63989488796590166, 274.42817992342236266, 4.91170064027938480, 3.37269244833935611, 3.22605587892898171, 0.99911422841288278
167, -76.44750000000000512, 40.28609999999999758, 3.66916267824281928, 274.24537991212497445, 4.95970064027937951, 3.39572497665503592, 3.24255587892898234, 0.99909991468560022
168, -76.43810000000000571, 40.26370000000000005, 3.65381454066122524, 274.35835684845864080, 4.94670064027938139, 3.37776296104084217, 3.22015587892898481, 0.99910747693371216
169, -76.43840000000000146, 40.26299999999999812, 3.65305586221455059, 274.36342623653575856, 4.94570064027938372, 3.37704837962973681, 3.21945587892898288, 0.99910784806196029
170, -76.43850000000000477, 40.26299999999999812, 3.65300860846341457, 274.36368539921085130, 4.94560064027938040, 3.37702225149637814, 3.21945587892898288, 0.99910787084294050
