-61.259,137.33,-919.38,1.9455
-35.134,168.66,-914.18,1.7855
-156.52,4.8968,-942.69,2.6203
-156.52,4.8968,-942.69,2.6203
-35.51,168.53,-914.19,1.7872
-182.7,-0.4946,-941.43,2.5977
-182.7,-0.4946,-941.43,2.5977
-36.386,167.34,-914.39,1.7948
-147.38,30.613,-937.49,2.4919
-147.38,30.613,-937.49,2.4919
-42.084,159.35,-915.8,1.8335
-42.084,159.35,-915.8,1.8335
-44.686,157.89,-915.91,1.839
-44.686,157.89,-915.91,1.839
-42.812,159.75,-915.66,1.8338
-42.812,159.75,-915.66,1.8338
-35.183,168.63,-914.19,1.7859
-35.183,168.63,-914.19,1.7859
-35.561,168.5,-914.19,1.7876
-35.561,168.5,-914.19,1.7876
-35.548,168.6,-914.18,1.7888
-35.548,168.6,-914.18,1.7888
-48.894,150.09,-917.41,1.8814
-67.524,128.38,-920.93,1.9858
-70.753,126.17,-921.16,1.9968
-122.96,50.178,-934.81,2.3895
-122.96,50.178,-934.81,2.3895
-144.1,43.291,-934.41,2.3885
-144.1,43.291,-934.41,2.3885
-120.64,63.593,-931.89,2.3223
-57.297,138.77,-919.39,1.938
-120.64,63.593,-931.89,2.3223
-57.297,138.77,-919.39,1.938
-64.359,134.97,-919.63,1.949
-64.359,134.97,-919.63,1.949
-91.683,92.422,-927.45,2.1745
-91.683,92.422,-927.45,2.1745
-60.092,138.18,-919.3,1.9425
-91.683,92.422,-927.45,2.1745
-60.092,138.18,-919.3,1.9425
-39.002,163.49,-915.08,1.8122
-125.88,58.563,-932.31,2.3231
-125.88,58.563,-932.31,2.3231
-39.002,163.49,-915.08,1.8122
-62.615,131.57,-920.64,1.9745
-62.615,131.57,-920.64,1.9745
-62.615,131.57,-920.64,1.9745
-125.88,58.563,-932.31,2.3231
-42.921,159.46,-915.69,1.8321
-117.3,71.198,-930.15,2.269
-117.3,71.198,-930.15,2.269
-42.921,159.46,-915.69,1.8321
-121.33,58.46,-932.85,2.3357
-121.33,58.46,-932.85,2.3357
-121.33,58.46,-932.85,2.3357
-117.3,71.198,-930.15,2.269
-42.435,160.42,-915.52,1.8292
-42.435,160.42,-915.52,1.8292
-129.88,57.381,-932.3,2.3291
-129.88,57.381,-932.3,2.3291
-129.88,57.381,-932.3,2.3291
-43.623,157.29,-916.16,1.8441
-43.623,157.29,-916.16,1.8441
-46.228,156.15,-916.19,1.8473
-46.228,156.15,-916.19,1.8473
-36.704,166.58,-914.54,1.7964
-44.35,157.77,-916,1.8439
-44.35,157.77,-916,1.8439
-36.704,166.58,-914.54,1.7964
-36.704,166.58,-914.54,1.7964
-39.374,163.68,-915,1.8115
-39.374,163.68,-915,1.8115
-39.374,163.68,-915,1.8115
-35.941,167.61,-914.37,1.7912
-39.844,163.44,-915.02,1.814
-39.844,163.44,-915.02,1.814
-39.844,163.44,-915.02,1.814
-36.48,167.44,-914.36,1.7927
-36.244,167.74,-914.32,1.7931
-137.45,30.629,-938.21,2.4892
-137.45,30.629,-938.21,2.4892
-137.45,30.629,-938.21,2.4892
-163.64,20.407,-938.13,2.4991
-163.64,20.407,-938.13,2.4991
-163.64,20.407,-938.13,2.4991
-136.41,44.387,-935.1,2.4193
-136.41,44.387,-935.1,2.4193
-136.41,44.387,-935.1,2.4193
-37.449,165.56,-914.72,1.8015
-37.449,165.56,-914.72,1.8015
-40.601,162.24,-915.24,1.8185
-40.601,162.24,-915.24,1.8185
-95.439,87.295,-928.35,2.2003
-40.846,162.19,-915.24,1.8203
-40.846,162.19,-915.24,1.8203
-95.439,87.295,-928.35,2.2003
-115.24,75.307,-929.33,2.2367
-115.24,75.307,-929.33,2.2367
-102.07,86.891,-927.88,2.2007
-102.07,86.891,-927.88,2.2007
-39.791,162.44,-915.26,1.8177
-39.791,162.44,-915.26,1.8177
-39.791,162.44,-915.26,1.8177
-44.122,157.88,-915.95,1.8399
-44.122,157.88,-915.95,1.8399
-44.122,157.88,-915.95,1.8399
-44.18,158.33,-915.85,1.8392
-44.18,158.33,-915.85,1.8392
-44.18,158.33,-915.85,1.8392
-35.87,167.64,-914.36,1.7906
-35.87,167.64,-914.36,1.7906
-39.46,163.36,-915.07,1.8131
-39.46,163.36,-915.07,1.8131
-41.204,161.6,-915.34,1.8226
-41.204,161.6,-915.34,1.8226
-90.162,94.447,-927.1,2.164
-90.162,94.447,-927.1,2.164
-90.162,94.447,-927.1,2.164
-84.764,101.7,-925.84,2.1268
-84.764,101.7,-925.84,2.1268
-103.12,90.651,-926.75,2.1612
-103.12,90.651,-926.75,2.1612
-103.12,90.651,-926.75,2.1612
-103.12,89.26,-927.09,2.1703
-103.12,89.26,-927.09,2.1703
-88.566,103.1,-925.23,2.1218
-88.566,103.1,-925.23,2.1218
-88.566,103.1,-925.23,2.1218
-91.169,100.66,-925.56,2.1312
-91.169,100.66,-925.56,2.1312
-35.995,167.58,-914.37,1.7916
-35.995,167.58,-914.37,1.7916
-37.864,165.5,-914.7,1.8029
-37.864,165.5,-914.7,1.8029
-38.559,165.05,-914.74,1.8061
-38.559,165.05,-914.74,1.8061
-182.46,-30.106,-948.79,2.7987
-182.46,-30.106,-948.79,2.7987
-218.47,-42.77,-948.32,2.802
-40.536,161.42,-915.44,1.8228
-40.536,161.42,-915.44,1.8228
-218.47,-42.77,-948.32,2.802
-180.51,-10.32,-944.34,2.6972
-46.111,155.41,-916.37,1.8521
-46.111,155.41,-916.37,1.8521
-180.51,-10.32,-944.34,2.6972
-61.634,133.6,-920.13,1.9638
-61.634,133.6,-920.13,1.9638
-45.845,154.22,-916.7,1.8592
-114.51,61.554,-932.83,2.3314
-55.485,144.11,-918.24,1.9072
-114.51,61.554,-932.83,2.3314
-137.87,49.749,-933.44,2.3591
-54.835,145.39,-918.02,1.9036
-137.87,49.749,-933.44,2.3591
-115.77,70.285,-930.72,2.287
-115.77,70.285,-930.72,2.287
-35.888,167.63,-914.36,1.7907
-35.888,167.63,-914.36,1.7907
-42.654,158.98,-915.83,1.8354
-39.055,163.46,-915.09,1.8127
-39.055,163.46,-915.09,1.8127
-42.654,158.98,-915.83,1.8354
-47.427,153.85,-916.61,1.8604
-44.308,157.51,-916.03,1.8423
-44.308,157.51,-916.03,1.8423
-47.427,153.85,-916.61,1.8604
-42.106,159.34,-915.8,1.8337
-46.529,155.17,-916.39,1.8551
-46.529,155.17,-916.39,1.8551
-42.106,159.34,-915.8,1.8337
-43.943,158.91,-915.73,1.834
-52.028,145.95,-918.13,1.9019
-43.943,158.91,-915.73,1.834
-41.909,160.8,-915.49,1.8289
-56.42,144.45,-918.07,1.9034
-41.909,160.8,-915.49,1.8289
-51.623,148.9,-917.49,1.8892
-48.102,151.16,-917.23,1.8747
-48.102,151.16,-917.23,1.8747
-91.279,96.166,-926.55,2.1502
-91.279,96.166,-926.55,2.1502
-102.58,88.862,-927.22,2.1765
-102.58,88.862,-927.22,2.1765
-63.445,130.49,-920.83,1.9803
-74.66,122.45,-921.7,2.0102
-45.136,155.23,-916.52,1.8544
-69.394,127.1,-921.12,1.9974
-48.067,154.02,-916.53,1.8574
-46.181,155.4,-916.4,1.8558
-47.402,152.16,-917.06,1.87
-52.468,148.54,-917.44,1.8842
-50.396,150.41,-917.21,1.8801
-35.986,167.59,-914.37,1.7915
-35.986,167.59,-914.37,1.7915
-37.412,166.14,-914.58,1.7995
-37.412,166.14,-914.58,1.7995
-37.5,166.37,-914.53,1.7997
-37.5,166.37,-914.53,1.7997
-46.692,153.16,-916.88,1.8652
-46.692,153.16,-916.88,1.8652
-54.261,145.73,-917.94,1.899
-54.261,145.73,-917.94,1.899
-110.76,66.627,-931.95,2.3056
-56.938,142.08,-918.58,1.9206
-110.76,66.627,-931.95,2.3056
-87.838,97.578,-926.56,2.148
-56.938,142.08,-918.58,1.9206
-87.838,97.578,-926.56,2.148
-87.838,97.578,-926.56,2.148
-93.218,90.359,-927.81,2.1851
-139.17,46.748,-934.02,2.3758
-139.17,46.748,-934.02,2.3758
-48.945,150.08,-917.42,1.8806
-93.218,90.359,-927.81,2.1851
-110.85,79.721,-928.7,2.2179
-110.85,79.721,-928.7,2.2179
-110.85,79.721,-928.7,2.2179
-48.945,150.08,-917.42,1.8806
-93.218,90.359,-927.81,2.1851
-107.9,85.016,-927.68,2.1889
-121.75,63.374,-931.79,2.3184
-121.75,63.374,-931.79,2.3184
-55.547,144.72,-918.08,1.903
-107.9,85.016,-927.68,2.1889
-99.094,91.138,-927.15,2.1786
-99.094,91.138,-927.15,2.1786
-99.094,91.138,-927.15,2.1786
-55.547,144.72,-918.08,1.903
-107.9,85.016,-927.68,2.1889
-91.728,99.502,-925.82,2.1402
-56.895,141.8,-918.67,1.9231
-91.728,99.502,-925.82,2.1402
-56.895,141.8,-918.67,1.9231
-91.728,99.502,-925.82,2.1402
-58.872,136.67,-919.75,1.9489
-67.143,131.53,-920.2,1.966
-62.297,135.72,-919.69,1.9546
-35.25,168.6,-914.19,1.7865
-35.25,168.6,-914.19,1.7865
-35.626,168.47,-914.19,1.7882
-35.626,168.47,-914.19,1.7882
-35.615,168.57,-914.18,1.7894
-35.615,168.57,-914.18,1.7894
-47.429,152.14,-917.06,1.8702
-47.429,152.14,-917.06,1.8702
-51.927,149.42,-917.29,1.88
-55.062,141.84,-918.85,1.9227
-51.927,149.42,-917.29,1.88
-55.062,141.84,-918.85,1.9227
-52.192,147.52,-917.74,1.8956
-70.322,125.95,-921.24,1.996
-52.192,147.52,-917.74,1.8956
-70.322,125.95,-921.24,1.996
-69.322,128.04,-920.86,1.9891
-69.322,128.04,-920.86,1.9891
-60.415,134.61,-920.11,1.9595
-60.415,134.61,-920.11,1.9595
-66.154,133.38,-919.85,1.9561
-66.154,133.38,-919.85,1.9561
-61.379,136.21,-919.66,1.9538
-61.379,136.21,-919.66,1.9538
-40.568,161.39,-915.45,1.823
-40.568,161.39,-915.45,1.823
-42.849,159.99,-915.57,1.8289
-42.849,159.99,-915.57,1.8289
-42.308,160.18,-915.59,1.8315
-42.308,160.18,-915.59,1.8315
-51.984,145.97,-918.13,1.9015
-51.984,145.97,-918.13,1.9015
-35.143,168.65,-914.18,1.7856
-35.143,168.65,-914.18,1.7856
-96.165,90.17,-927.52,2.1792
-96.165,90.17,-927.52,2.1792
-63.466,130.5,-920.82,1.9805
-35.519,168.52,-914.19,1.7873
-35.519,168.52,-914.19,1.7873
-63.466,130.5,-920.82,1.9805
-120.64,53.309,-934.27,2.3737
-108.77,81.165,-928.48,2.2144
-108.77,81.165,-928.48,2.2144
-71.625,126.58,-920.98,1.9895
-120.64,53.309,-934.27,2.3737
-35.508,168.62,-914.17,1.7884
-35.508,168.62,-914.17,1.7884
-71.625,126.58,-920.98,1.9895
-142.62,44.603,-934.22,2.3829
-65.718,131.35,-920.44,1.9773
-142.62,44.603,-934.22,2.3829
-65.718,131.35,-920.44,1.9773
-120.78,63.559,-931.86,2.3215
-120.78,63.559,-931.86,2.3215
-84.073,102.7,-925.67,2.1222
-84.073,102.7,-925.67,2.1222
-84.073,102.7,-925.67,2.1222
-84.073,102.7,-925.67,2.1222
-154.32,15.547,-939.92,2.5436
-154.32,15.547,-939.92,2.5436
-154.32,15.547,-939.92,2.5436
-154.32,15.547,-939.92,2.5436
-184.44,-10.951,-943.42,2.6594
-184.44,-10.951,-943.42,2.6594
-184.44,-10.951,-943.42,2.6594
-184.44,-10.951,-943.42,2.6594
-58.113,137.72,-919.57,1.9437
-58.113,137.72,-919.57,1.9437
-68.31,129.66,-920.54,1.9759
-68.31,129.66,-920.54,1.9759
-63.456,134.8,-919.8,1.9582
-63.456,134.8,-919.8,1.9582
-86.343,99.629,-926.2,2.1378
-86.343,99.629,-926.2,2.1378
-111.35,77.415,-929.12,2.2296
-111.35,77.415,-929.12,2.2296
-104.41,85.34,-927.94,2.2022
-104.41,85.34,-927.94,2.2022
-35.125,168.66,-914.18,1.7855
-35.125,168.66,-914.18,1.7855
-36.388,167.25,-914.41,1.7936
-36.388,167.25,-914.41,1.7936
-36.702,167.28,-914.38,1.7945
-36.702,167.28,-914.38,1.7945
-35.968,167.6,-914.37,1.7914
-35.968,167.6,-914.37,1.7914
-35.968,167.6,-914.37,1.7914
-38.281,164.87,-914.81,1.8059
-38.281,164.87,-914.81,1.8059
-38.281,164.87,-914.81,1.8059
-42.687,159.27,-915.74,1.8348
-42.687,159.27,-915.74,1.8348
-42.687,159.27,-915.74,1.8348
-37.596,165.48,-914.73,1.8027
-37.596,165.48,-914.73,1.8027
-38.461,165.25,-914.71,1.804
-38.461,165.25,-914.71,1.804
-36.749,166.56,-914.55,1.7968
-36.749,166.56,-914.55,1.7968
-37.774,165.95,-914.62,1.803
-36.749,166.56,-914.55,1.7968
-37.774,165.95,-914.62,1.803
-41.956,160.07,-915.63,1.8301
-41.956,160.07,-915.63,1.8301
-41.956,160.07,-915.63,1.8301
-42.794,160.3,-915.5,1.8286
-42.794,160.3,-915.5,1.8286
-42.794,160.3,-915.5,1.8286
-42.089,159.35,-915.8,1.8335
-48.876,151.99,-916.94,1.869
-62.055,133.72,-920.08,1.9628
-74.905,115.06,-923.51,2.0592
-74.905,115.06,-923.51,2.0592
-74.905,115.06,-923.51,2.0592
-90.765,103.33,-924.82,2.103
-90.765,103.33,-924.82,2.103
-90.765,103.33,-924.82,2.103
-86.494,105.66,-924.72,2.105
-86.494,105.66,-924.72,2.105
-86.494,105.66,-924.72,2.105
-145.11,20.299,-940.01,2.5419
-145.11,20.299,-940.01,2.5419
-135.17,33.713,-937.68,2.4735
-170.83,12.704,-939.33,2.5353
-170.83,12.704,-939.33,2.5353
-135.17,33.713,-937.68,2.4735
-135.17,33.713,-937.68,2.4735
-175.39,2.7059,-941.25,2.5894
-140.25,39.454,-935.97,2.4459
-140.25,39.454,-935.97,2.4459
-175.39,2.7059,-941.25,2.5894
-175.39,2.7059,-941.25,2.5894
-169.99,1.9654,-942.05,2.6233
-169.99,1.9654,-942.05,2.6233
-169.99,1.9654,-942.05,2.6233
-52.737,144.94,-918.31,1.9067
-69.941,126.3,-921.22,1.9952
-69.896,127.18,-921.04,1.9939
-43.596,157.3,-916.16,1.8439
-45.757,156.8,-916.07,1.8438
-45.492,155.89,-916.34,1.8536
-39.033,163.46,-915.09,1.8125
-44.091,157.65,-916.01,1.8413
-50.907,148.87,-917.47,1.8863
-43.543,157.32,-916.16,1.8434
-43.543,157.32,-916.16,1.8434
-46.467,155.8,-916.25,1.8486
-46.467,155.8,-916.25,1.8486
-44.589,157.41,-916.06,1.8452
-44.589,157.41,-916.06,1.8452
-39.764,162.46,-915.26,1.8175
-39.764,162.46,-915.26,1.8175
-39.764,162.46,-915.26,1.8175
-48.104,152.61,-916.87,1.8667
-48.104,152.61,-916.87,1.8667
-48.104,152.61,-916.87,1.8667
-51.029,149.73,-917.3,1.8815
-51.029,149.73,-917.3,1.8815
-51.029,149.73,-917.3,1.8815
-84.059,102.7,-925.67,2.1221
-84.059,102.7,-925.67,2.1221
-108.1,82.069,-928.35,2.2073
-108.1,82.069,-928.35,2.2073
-97.71,93.544,-926.65,2.164
-97.71,93.544,-926.65,2.164
-35.941,167.61,-914.37,1.7912
-35.941,167.61,-914.37,1.7912
-162.63,-3.3399,-944.13,2.6624
-37.243,166.41,-914.54,1.7979
-37.243,166.41,-914.54,1.7979
-162.63,-3.3399,-944.13,2.6624
-162.63,-3.3399,-944.13,2.6624
-162.63,-3.3399,-944.13,2.6624
-192.77,-12.834,-943.46,2.658
-37.169,166.68,-914.49,1.7982
-37.169,166.68,-914.49,1.7982
-192.77,-12.834,-943.46,2.658
-192.77,-12.834,-943.46,2.658
-192.77,-12.834,-943.46,2.658
-157.07,19.025,-939.39,2.549
-157.07,19.025,-939.39,2.549
-157.07,19.025,-939.39,2.549
-157.07,19.025,-939.39,2.549
-37.485,165.54,-914.72,1.8018
-37.485,165.54,-914.72,1.8018
-43.614,157.29,-916.16,1.844
-38.348,165.31,-914.7,1.803
-43.614,157.29,-916.16,1.844
-38.348,165.31,-914.7,1.803
-52.944,146.66,-917.84,1.8953
-38.106,165.37,-914.72,1.8053
-52.944,146.66,-917.84,1.8953
-38.106,165.37,-914.72,1.8053
-54.95,145.28,-917.99,1.9029
-54.95,145.28,-917.99,1.9029
-93.205,90.346,-927.82,2.185
-93.205,90.346,-927.82,2.185
-39.809,162.44,-915.26,1.8179
-114.86,75,-929.42,2.2393
-174.8,-19.801,-947,2.746
-174.8,-19.801,-947,2.746
-174.8,-19.801,-947,2.746
-114.86,75,-929.42,2.2393
-39.809,162.44,-915.26,1.8179
-44.778,157.09,-916.09,1.8441
-103.78,85.152,-928.11,2.2077
-214.48,-38.985,-947.8,2.7859
-214.48,-38.985,-947.8,2.7859
-214.48,-38.985,-947.8,2.7859
-103.78,85.152,-928.11,2.2077
-44.778,157.09,-916.09,1.8441
-44.836,157.55,-915.99,1.8434
-175.43,-2.8899,-943.04,2.6582
-175.43,-2.8899,-943.04,2.6582
-175.43,-2.8899,-943.04,2.6582
-44.836,157.55,-915.99,1.8434
-40.567,161.4,-915.44,1.823
-40.567,161.4,-915.44,1.823
-45.517,156.14,-916.24,1.8484
-45.517,156.14,-916.24,1.8484
-45.521,156.75,-916.11,1.8468
-45.521,156.75,-916.11,1.8468
-35.107,168.67,-914.18,1.7853
-35.107,168.67,-914.18,1.7853
-35.927,167.9,-914.3,1.7902
-35.927,167.9,-914.3,1.7902
-36.078,167.96,-914.27,1.7912
-36.078,167.96,-914.27,1.7912
-49.699,149.06,-917.59,1.8858
-35.932,167.61,-914.36,1.7911
-76.401,116.18,-923.04,2.0478
-38.44,164.75,-914.83,1.8063
-80.059,116.24,-922.68,2.0429
-38.691,164.95,-914.77,1.8063
-55.82,140.82,-919.03,1.9279
-67.373,130.41,-920.45,1.9731
-73.726,120.14,-922.34,2.0316
-37.547,165.51,-914.73,1.8023
-37.547,165.51,-914.73,1.8023
-38.854,164.64,-914.82,1.8068
-38.854,164.64,-914.82,1.8068
-38.331,165.3,-914.72,1.8057
-38.331,165.3,-914.72,1.8057
-53.549,143.9,-918.49,1.9123
-53.549,143.9,-918.49,1.9123
-67.582,128.87,-920.75,1.9816
-67.582,128.87,-920.75,1.9816
-65.747,133.02,-919.95,1.9627
-65.747,133.02,-919.95,1.9627
-71.099,120.21,-922.62,2.033
-90.514,102.12,-925.1,2.1104
-102.18,84.465,-928.26,2.2079
-47.429,152.14,-917.06,1.8702
-47.429,152.14,-917.06,1.8702
-51.291,150.2,-917.15,1.876
-51.291,150.2,-917.15,1.876
-48.009,153.41,-916.72,1.8657
-34.411,169.66,-914.01,1.7806
-48.009,153.41,-916.72,1.8657
-34.411,169.66,-914.01,1.7806
-34.627,169.56,-914.02,1.7825
-34.627,169.56,-914.02,1.7825
-34.839,169.47,-914.03,1.7843
-34.839,169.47,-914.03,1.7843
-35.986,167.59,-914.37,1.7915
-35.986,167.59,-914.37,1.7915
-35.986,167.59,-914.37,1.7915
-37.411,166.14,-914.58,1.7995
-37.411,166.14,-914.58,1.7995
-37.411,166.14,-914.58,1.7995
-37.5,166.37,-914.53,1.7997
-37.5,166.37,-914.53,1.7997
-37.5,166.37,-914.53,1.7997
-35.95,167.6,-914.37,1.7912
-40.563,161.41,-915.44,1.823
-40.563,161.41,-915.44,1.823
-36.489,167.44,-914.36,1.7928
-40.563,161.41,-915.44,1.823
-42.962,159.76,-915.61,1.8301
-42.962,159.76,-915.61,1.8301
-36.253,167.74,-914.32,1.7932
-42.962,159.76,-915.61,1.8301
-55.901,140.68,-918.97,1.9297
-55.901,140.68,-918.97,1.9297
-55.901,140.68,-918.97,1.9297
-35.214,168.62,-914.19,1.7862
-35.214,168.62,-914.19,1.7862
-35.214,168.62,-914.19,1.7862
-37.116,166.43,-914.55,1.7984
-37.116,166.43,-914.55,1.7984
-37.116,166.43,-914.55,1.7984
-40.092,162.62,-915.19,1.8186
-35.196,168.63,-914.19,1.7861
-35.196,168.63,-914.19,1.7861
-40.092,162.62,-915.19,1.8186
-40.092,162.62,-915.19,1.8186
-36.462,167.21,-914.41,1.7942
-36.462,167.21,-914.41,1.7942
-36.778,167.24,-914.38,1.7951
-36.778,167.24,-914.38,1.7951
-35.134,168.66,-914.18,1.7855
-35.134,168.66,-914.18,1.7855
-35.134,168.66,-914.18,1.7855
-35.142,168.65,-914.18,1.7856
-35.142,168.65,-914.18,1.7856
-36.273,167.5,-914.37,1.7925
-35.142,168.65,-914.18,1.7856
-36.273,167.5,-914.37,1.7925
-36.273,167.5,-914.37,1.7925
-37.044,166.46,-914.55,1.7978
-37.044,166.46,-914.55,1.7978
-36.424,167.56,-914.34,1.7935
-37.044,166.46,-914.55,1.7978
-36.424,167.56,-914.34,1.7935
-36.424,167.56,-914.34,1.7935
-37.802,165.86,-914.63,1.8019
-37.802,165.86,-914.63,1.8019
