-0.31857,-0.67981,15.471,2.1368,7.133,53.577,145.89,-917.98
0.82508,1.2252,13.369,14.255,-5.3912,34.921,168.24,-914.3
0.82508,1.2252,13.369,14.255,-5.3912,34.921,168.24,-914.3
0.82508,1.2252,13.369,14.255,-5.3912,34.921,168.24,-914.3
0.20993,1.3353,13.451,16.725,0.27173,35.46,168.07,-914.3
0.20993,1.3353,13.451,16.725,0.27173,35.46,168.07,-914.3
0.20993,1.3353,13.451,16.725,0.27173,35.46,168.07,-914.3
-0.42482,1.5493,13.619,16.283,-0.68374,35.22,168.36,-914.26
-0.42482,1.5493,13.619,16.283,-0.68374,35.22,168.36,-914.26
-0.42482,1.5493,13.619,16.283,-0.68374,35.22,168.36,-914.26
0.72995,0.081108,15.791,-16.182,-25.345,53.387,143.62,-918.62
0.20363,-0.36245,15.587,4.222,26.737,61.605,137.46,-919.34
-0.52344,0.81548,15.902,-1.43,11.681,58.416,140.34,-918.96
0.63083,-1.1107,18.315,-47.887,-46.131,72.623,117.98,-923.11
0.63083,-1.1107,18.315,-47.887,-46.131,72.623,117.98,-923.11
0.26072,-1.1097,16.706,5.1176,66.249,81.575,115.64,-922.82
0.26072,-1.1097,16.706,5.1176,66.249,81.575,115.64,-922.82
-0.60885,1.448,17.34,-16.012,11.133,71.305,124.27,-921.75
-0.60885,1.448,17.34,-16.012,11.133,71.305,124.27,-921.75
0.75155,0.65781,14.586,-0.94826,-15.316,44.163,155.93,-916.46
0.97138,0.42616,14.935,-6.1684,-19.126,47.166,151.85,-917.18
0.75155,0.65781,14.586,-0.94826,-15.316,44.163,155.93,-916.46
0.17179,0.31423,14.613,9.3838,12.068,48.892,152.19,-916.92
0.36738,-0.36546,16.105,-7.7998,7.3779,62.744,134.52,-919.96
0.17179,0.31423,14.613,9.3838,12.068,48.892,152.19,-916.92
-0.49368,1.1443,14.687,9.3369,8.7498,46.749,154.69,-916.53
-0.26571,0.48696,15.926,1.2399,24.107,62.541,136.16,-919.6
-0.49368,1.1443,14.687,9.3369,8.7498,46.749,154.69,-916.53
0.79329,0.84404,14.176,4.1091,-12.043,41.077,160.03,-915.74
0.18243,0.40117,14.675,6.1149,4.1561,47.784,152.96,-916.84
-0.44892,1.024,14.613,10.84,11.878,47.035,154.57,-916.53
0.7986,-0.36621,16.675,-27.657,-33.04,60.276,134.41,-920.23
0.20565,-2.1116,19.125,-35.212,14.897,92.914,97.448,-926.22
-0.40505,-0.30206,18.307,-12.14,55.395,91.507,102.47,-925.17
0.94942,1.0599,13.645,10.355,-8.1672,37.194,165.16,-914.84
0.71732,-1.658,19.394,-61.914,-55.541,81.042,106.72,-925.08
0.28627,0.21693,14.6,3.6474,-6.7241,44.563,156.08,-916.36
0.71732,-1.658,19.394,-61.914,-55.541,81.042,106.72,-925.08
0.36932,-2.1269,18.144,-6.8593,74.159,97.295,96.602,-926.01
-0.34231,-0.13637,14.961,6.9987,7.9003,49.174,151.48,-917.04
0.36932,-2.1269,18.144,-6.8593,74.159,97.295,96.602,-926.01
-0.5418,0.45525,19.022,-29.732,18.814,88.523,103.32,-925.26
-0.5418,0.45525,19.022,-29.732,18.814,88.523,103.32,-925.26
0.78505,-1.5224,19.086,-58.167,-53.178,78.729,109.78,-924.54
0.78505,-1.5224,19.086,-58.167,-53.178,78.729,109.78,-924.54
0.44716,-1.58,17.415,0.41431,75.268,90.849,104.75,-924.62
0.44716,-1.58,17.415,0.41431,75.268,90.849,104.75,-924.62
-0.44937,1.3907,18.033,-21.864,15.62,79.088,114.9,-923.33
-0.44937,1.3907,18.033,-21.864,15.62,79.088,114.9,-923.33
0.82904,1.2728,13.268,15.523,-4.5597,34.152,169.26,-914.13
0.82904,1.2728,13.268,15.523,-4.5597,34.152,169.26,-914.13
0.19332,1.114,13.612,14.094,-3.8786,35.871,167.21,-914.46
0.19332,1.114,13.612,14.094,-3.8786,35.871,167.21,-914.46
-0.43173,1.0957,13.816,15.312,1.0121,37.241,165.94,-914.65
-0.43173,1.0957,13.816,15.312,1.0121,37.241,165.94,-914.65
1.1295,1.0259,13.595,10.266,-8.52,37.123,165.21,-914.84
0.42996,-0.10256,16.201,-17.113,-17.91,58.167,138.26,-919.48
-0.098253,0.073756,15.604,6.6777,33.118,62.378,137.05,-919.38
0.86537,1.0731,13.659,10.419,-7.9912,37.212,165.17,-914.84
0.24196,0.81747,14.061,10.657,-0.18562,41.12,160.94,-915.51
0.94012,0.67432,14.446,0.19418,-14.871,43.341,156.96,-916.28
-0.38654,1.0942,14.146,13.305,5.5782,41.462,161.03,-915.46
0.94012,0.67432,14.446,0.19418,-14.871,43.341,156.96,-916.28
0.36679,0.5935,14.408,10.754,12.404,47.658,153.76,-916.66
0.36679,0.5935,14.408,10.754,12.404,47.658,153.76,-916.66
-0.42766,-0.78092,16.359,-13.777,-16.494,56.16,140.81,-918.99
-0.42766,-0.78092,16.359,-13.777,-16.494,56.16,140.81,-918.99
0.598,-1.2007,18.526,-50.417,-47.75,74.175,115.92,-923.47
0.22715,-1.3809,16.996,2.7994,67.186,84.35,112.23,-923.39
0.60863,-4.2503,24.822,-130.47,-100.66,122.56,51.354,-934.78
-0.6363,1.3694,17.496,-16.093,15.159,73.503,121.84,-922.14
0.28515,-7.9069,27.76,-95.708,95.649,193.69,-22.125,-946.07
-0.52168,-1.8497,26.184,-67.705,123.88,179.2,-1.6093,-942.56
0.62442,-0.86751,17.817,-41.53,-41.921,68.784,123.11,-922.21
0.62442,-0.86751,17.817,-41.53,-41.921,68.784,123.11,-922.21
0.62442,-0.86751,17.817,-41.53,-41.921,68.784,123.11,-922.21
0.20937,-1.1816,16.715,2.1046,55.858,79.037,117.98,-922.48
0.20937,-1.1816,16.715,2.1046,55.858,79.037,117.98,-922.48
0.20937,-1.1816,16.715,2.1046,55.858,79.037,117.98,-922.48
-0.6266,0.93734,17.32,-14.696,13.235,71.444,124.23,-921.73
-0.6266,0.93734,17.32,-14.696,13.235,71.444,124.23,-921.73
-0.6266,0.93734,17.32,-14.696,13.235,71.444,124.23,-921.73
0.79458,-0.41408,16.775,-28.925,-33.871,61.046,133.38,-920.41
0.79458,-0.41408,16.775,-28.925,-33.871,61.046,133.38,-920.41
0.14475,-3.5157,19.538,-39.826,6.6479,93.695,95.682,-926.52
0.14475,-3.5157,19.538,-39.826,6.6479,93.695,95.682,-926.52
-0.46071,-2.2867,18.931,-14.347,59.307,96.66,96.148,-926.14
-0.46071,-2.2867,18.931,-14.347,59.307,96.66,96.148,-926.14
0.75893,-0.55117,17.09,-32.733,-36.33,63.372,130.29,-920.95
0.75893,-0.55117,17.09,-32.733,-36.33,63.372,130.29,-920.95
0.90389,0.58237,14.649,-2.3085,-16.464,44.879,154.93,-916.64
0.31433,-0.69,16.216,3.8767,47.232,72.686,125.24,-921.3
0.31433,-0.69,16.216,3.8767,47.232,72.686,125.24,-921.3
0.32732,0.35377,14.969,4.9428,11.938,52.917,147.17,-917.79
-0.47313,1.4294,16.504,-7.3507,13.892,64.72,132.7,-920.29
-0.47313,1.4294,16.504,-7.3507,13.892,64.72,132.7,-920.29
-0.33275,1.2346,14.978,6.5925,11.901,50.874,149.8,-917.36
0.27996,-4.3856,25.303,-135.35,-103.35,125.74,47.201,-935.5
0.20868,-5.2739,22.113,-21.242,150.71,151.81,34.499,-936.1
0.54704,-3.416,23.141,-108.84,-86.268,109.53,68.758,-931.73
-0.91748,1.0132,22.693,-56.858,44.863,126.81,57.66,-932.96
0.39985,-3.7159,20.28,-11.406,127.34,129.81,60.159,-931.89
-0.67919,1.1334,21.227,-48.623,27.95,110.39,76.821,-929.78
0.74978,0.31947,15.287,-9.8409,-21.188,49.54,148.75,-917.72
0.23164,0.42219,14.684,12.592,26.214,53.168,147.99,-917.56
0.61886,-0.6696,17.43,-36.479,-38.577,65.734,127.17,-921.5
-0.4923,1.6148,14.988,4.4573,4.1265,48.628,152.02,-917.04
0.61886,-0.6696,17.43,-36.479,-38.577,65.734,127.17,-921.5
0.17564,-1.0749,16.547,2.0402,49.564,75.792,121.53,-921.91
0.17564,-1.0749,16.547,2.0402,49.564,75.792,121.53,-921.91
-0.62565,1.0198,16.935,-10.206,15.405,68.364,128.24,-921.03
-0.62565,1.0198,16.935,-10.206,15.405,68.364,128.24,-921.03
0.9289,0.86907,14.046,5.2914,-11.484,40.267,161.07,-915.56
0.9289,0.86907,14.046,5.2914,-11.484,40.267,161.07,-915.56
0.32888,0.69584,14.357,9.0939,5.3131,45.476,155.93,-916.33
0.32888,0.69584,14.357,9.0939,5.3131,45.476,155.93,-916.33
-0.33431,0.90913,14.696,7.2802,3.8529,46.257,154.9,-916.52
-0.33431,0.90913,14.696,7.2802,3.8529,46.257,154.9,-916.52
0.29021,-4.9634,26.514,-150.65,-113.48,134.98,34.861,-937.67
0.33008,-4.9989,21.983,-12.486,176.96,157.12,29.96,-936.73
1.194,1.2082,13.178,15.308,-5.3,34.027,169.32,-914.12
-0.90701,1.9141,23.046,-64.543,33.548,127.61,55.836,-933.38
1.1976,1.2075,13.178,15.308,-5.3,34.027,169.32,-914.12
0.28251,-2.2076,20.772,-77.137,-63.377,91.349,93.28,-927.42
0.28606,-2.2083,20.772,-77.137,-63.377,91.349,93.28,-927.42
-0.073183,-3.8715,19.776,-18.396,80.809,112.33,78.274,-929.04
-0.06963,-3.8722,19.776,-18.396,80.809,112.33,78.274,-929.04
-0.96938,-0.40577,20.115,-31.722,39.068,101.29,88.931,-927.57
-0.96582,-0.40647,20.115,-31.722,39.068,101.29,88.931,-927.57
0.62216,-0.57686,17.218,-33.906,-36.879,64.177,129.26,-921.13
0.62216,-0.57686,17.218,-33.906,-36.879,64.177,129.26,-921.13
0.72029,-0.060682,16.1,-20.005,-27.857,55.705,140.53,-919.16
0.1959,-0.5715,16.005,7.5408,51.335,71.341,127.26,-920.93
0.1959,-0.5715,16.005,7.5408,51.335,71.341,127.26,-920.93
0.20172,-0.63891,15.837,2.939,29.83,64.541,134.02,-919.9
-0.61177,1.5992,16.409,-7.2363,10.311,62.665,135,-919.92
-0.61177,1.5992,16.409,-7.2363,10.311,62.665,135,-919.92
-0.52871,0.78419,16.061,-1.935,14.543,60.384,138.1,-919.33
1.0897,1.2268,13.204,15.369,-5.0886,34.063,169.3,-914.12
0.22663,-6.31,29.318,-186.15,-136.83,156.49,6.1876,-942.69
0.22663,-6.31,29.318,-186.15,-136.83,156.49,6.1876,-942.69
0.46928,1.3375,13.321,16.788,-1.6225,34.439,169.17,-914.12
0.41812,-6.2636,23.704,-17.664,215.97,182.72,1.0419,-941.42
0.41812,-6.2636,23.704,-17.664,215.97,182.72,1.0419,-941.42
-0.17118,1.3203,13.633,14.854,-3.3223,35.321,167.99,-914.33
-0.96242,1.9985,25.078,-83.028,38.348,147.17,31.824,-937.47
-0.96242,1.9985,25.078,-83.028,38.348,147.17,31.824,-937.47
0.82064,0.84006,14.172,4.0846,-12.104,41.072,160.03,-915.74
0.82064,0.84006,14.172,4.0846,-12.104,41.072,160.03,-915.74
0.24156,0.8987,14.067,13.701,10.321,43.683,158.58,-915.85
0.24156,0.8987,14.067,13.701,10.321,43.683,158.58,-915.85
-0.42551,1.5249,14.256,11.067,2.6554,41.794,160.42,-915.6
-0.42551,1.5249,14.256,11.067,2.6554,41.794,160.42,-915.6
0.9605,1.2504,13.238,15.437,-4.8328,34.112,169.27,-914.12
0.9605,1.2504,13.238,15.437,-4.8328,34.112,169.27,-914.12
0.3396,1.3602,13.356,16.865,-1.3474,34.49,169.14,-914.13
0.3396,1.3602,13.356,16.865,-1.3474,34.49,169.14,-914.13
-0.29033,1.5233,13.517,16.825,-1.2001,34.475,169.24,-914.11
-0.29033,1.5233,13.517,16.825,-1.2001,34.475,169.24,-914.11
7.5721,-0.22019,15.052,-7.4484,-19.979,47.94,150.81,-917.35
0.34329,-0.90837,16.661,-14.059,3.2659,66.711,129.21,-920.88
-0.29489,-0.54614,16.728,-4.8104,26.514,69.952,127.01,-921.12
0.43076,-4.2154,24.877,-130.4,-100.32,122.64,51.291,-934.79
0.43076,-4.2154,24.877,-130.4,-100.32,122.64,51.291,-934.79
0.37535,-4.4711,21.176,-12.218,152.26,143.84,44.592,-934.38
0.37535,-4.4711,21.176,-12.218,152.26,143.84,44.592,-934.38
-0.79306,1.2567,22.316,-58.431,29.535,120.23,64.671,-931.86
0.87172,-0.13661,16.16,-21.356,-28.997,56.416,139.54,-919.33
-0.79306,1.2567,22.316,-58.431,29.535,120.23,64.671,-931.86
0.87172,-0.13661,16.16,-21.356,-28.997,56.416,139.54,-919.33
0.38808,-0.22207,15.514,7.0382,35.588,63.505,135.78,-919.58
0.38808,-0.22207,15.514,7.0382,35.588,63.505,135.78,-919.58
0.50951,-2.2502,20.745,-78.308,-66.032,91.097,93.367,-927.42
0.50951,-2.2502,20.745,-78.308,-66.032,91.097,93.367,-927.42
-0.38442,1.0727,16.076,-5.3709,6.3963,59.21,138.94,-919.25
0.50951,-2.2502,20.745,-78.308,-66.032,91.097,93.367,-927.42
-0.38442,1.0727,16.076,-5.3709,6.3963,59.21,138.94,-919.25
0.91353,1.0162,13.747,9.1205,-8.9284,37.964,164.15,-915.02
0.028451,-6.2627,21.819,-44.708,56.66,125.52,59.744,-932.28
0.028451,-6.2627,21.819,-44.708,56.66,125.52,59.744,-932.28
0.91353,1.0162,13.747,9.1205,-8.9284,37.964,164.15,-915.02
0.92317,-0.48342,16.849,-30.289,-34.984,61.78,132.36,-920.59
0.92317,-0.48342,16.849,-30.289,-34.984,61.78,132.36,-920.59
0.92317,-0.48342,16.849,-30.289,-34.984,61.78,132.36,-920.59
0.028451,-6.2627,21.819,-44.708,56.66,125.52,59.744,-932.28
0.30157,0.89207,14.063,11.039,2.0992,41.908,160.14,-915.63
-0.71354,-2.3974,20.891,-26.274,76.834,116.85,72.298,-930.12
-0.71354,-2.3974,20.891,-26.274,76.834,116.85,72.298,-930.12
0.30157,0.89207,14.063,11.039,2.0992,41.908,160.14,-915.63
0.15439,-5.031,22.994,-82.965,-19.411,120.97,59.589,-932.83
0.15439,-5.031,22.994,-82.965,-19.411,120.97,59.589,-932.83
0.15439,-5.031,22.994,-82.965,-19.411,120.97,59.589,-932.83
-0.71354,-2.3974,20.891,-26.274,76.834,116.85,72.298,-930.12
-0.33157,1.3104,14.115,13.181,5.4822,41.414,161.1,-915.46
-0.33157,1.3104,14.115,13.181,5.4822,41.414,161.1,-915.46
-0.29466,-3.8551,21.278,-24.138,103.76,129.53,58.576,-932.27
-0.29466,-3.8551,21.278,-24.138,103.76,129.53,58.576,-932.27
-0.29466,-3.8551,21.278,-24.138,103.76,129.53,58.576,-932.27
0.75948,0.75315,14.385,1.5881,-13.653,42.624,157.98,-916.1
0.75948,0.75315,14.385,1.5881,-13.653,42.624,157.98,-916.1
0.19014,0.76954,14.181,13.616,13.05,45.236,156.86,-916.13
0.19014,0.76954,14.181,13.616,13.05,45.236,156.86,-916.13
0.95149,1.1546,13.437,12.91,-6.487,35.646,167.23,-914.48
-0.49156,1.4084,14.46,9.2266,2.241,43.344,158.45,-915.94
-0.49156,1.4084,14.46,9.2266,2.241,43.344,158.45,-915.94
0.95149,1.1546,13.437,12.91,-6.487,35.646,167.23,-914.48
0.95149,1.1546,13.437,12.91,-6.487,35.646,167.23,-914.48
0.32817,1.0793,13.761,12.945,-1.2185,38.334,164.35,-914.94
0.32817,1.0793,13.761,12.945,-1.2185,38.334,164.35,-914.94
0.32817,1.0793,13.761,12.945,-1.2185,38.334,164.35,-914.94
0.95538,1.202,13.337,14.178,-5.6556,34.877,168.26,-914.3
-0.30117,1.2538,13.903,14.301,2.3761,38.804,164.1,-914.96
-0.30117,1.2538,13.903,14.301,2.3761,38.804,164.1,-914.96
-0.30117,1.2538,13.903,14.301,2.3761,38.804,164.1,-914.96
0.34023,1.3122,13.418,16.648,0.0073229,35.415,168.09,-914.3
-0.29451,1.5262,13.587,16.206,-0.94814,35.176,168.38,-914.26
0.32708,-5.1176,26.796,-154.46,-116.05,137.26,31.818,-938.2
0.32708,-5.1176,26.796,-154.46,-116.05,137.26,31.818,-938.2
0.32708,-5.1176,26.796,-154.46,-116.05,137.26,31.818,-938.2
0.35791,-5.5637,22.69,-19.83,175.63,163.53,21.825,-938.11
0.35791,-5.5637,22.69,-19.83,175.63,163.53,21.825,-938.11
0.35791,-5.5637,22.69,-19.83,175.63,163.53,21.825,-938.11
-0.88518,1.1393,23.859,-70.568,38.406,136.12,45.549,-935.08
-0.88518,1.1393,23.859,-70.568,38.406,136.12,45.549,-935.08
-0.88518,1.1393,23.859,-70.568,38.406,136.12,45.549,-935.08
0.99964,1.0975,13.526,11.611,-7.4243,36.398,166.21,-914.66
0.99964,1.0975,13.526,11.611,-7.4243,36.398,166.21,-914.66
0.38275,1.0639,13.838,12.377,0.13801,39.57,162.91,-915.18
0.38275,1.0639,13.838,12.377,0.13801,39.57,162.91,-915.18
0.67313,-2.5201,21.207,-84.766,-70.568,94.887,88.261,-928.31
-0.25137,1.29,13.988,13.329,2.6204,39.813,162.86,-915.18
-0.25137,1.29,13.988,13.329,2.6204,39.813,162.86,-915.18
0.67313,-2.5201,21.207,-84.766,-70.568,94.887,88.261,-928.31
0.3986,-3.3505,19.484,-13,95.715,114.77,76.431,-929.3
0.3986,-3.3505,19.484,-13,95.715,114.77,76.431,-929.3
-0.57109,0.33779,20.231,-38.114,28.787,101.51,87.883,-927.85
-0.57109,0.33779,20.231,-38.114,28.787,101.51,87.883,-927.85
0.83144,0.98226,13.867,7.8984,-9.6013,38.76,163.11,-915.2
0.83144,0.98226,13.867,7.8984,-9.6013,38.76,163.11,-915.2
0.83144,0.98226,13.867,7.8984,-9.6013,38.76,163.11,-915.2
0.21195,0.59377,14.247,9.6074,1.5728,43.119,158.57,-915.89
0.21195,0.59377,14.247,9.6074,1.5728,43.119,158.57,-915.89
0.21195,0.59377,14.247,9.6074,1.5728,43.119,158.57,-915.89
-0.42077,0.97314,14.31,12.496,7.309,43.172,159.02,-915.79
-0.42077,0.97314,14.31,12.496,7.309,43.172,159.02,-915.79
-0.42077,0.97314,14.31,12.496,7.309,43.172,159.02,-915.79
1.164,1.1651,13.285,14.055,-6.0788,34.806,168.29,-914.3
1.164,1.1651,13.285,14.055,-6.0788,34.806,168.29,-914.3
0.53285,1.0846,13.771,11.452,-3.7416,38.422,164.02,-915.01
0.53285,1.0846,13.771,11.452,-3.7416,38.422,164.02,-915.01
-0.09698,1.0276,14.021,12.366,1.3055,40.176,162.27,-915.28
-0.09698,1.0276,14.021,12.366,1.3055,40.176,162.27,-915.28
0.57527,-2.1609,20.543,-75.848,-64.518,89.564,95.385,-927.06
0.57527,-2.1609,20.543,-75.848,-64.518,89.564,95.385,-927.06
0.57527,-2.1609,20.543,-75.848,-64.518,89.564,95.385,-927.06
0.72987,-1.8523,19.796,-67.02,-58.937,84.12,102.61,-925.8
0.72987,-1.8523,19.796,-67.02,-58.937,84.12,102.61,-925.8
0.30931,-2.2622,18.215,-0.63272,95.36,102.55,91.703,-926.71
0.30931,-2.2622,18.215,-0.63272,95.36,102.55,91.703,-926.71
0.30931,-2.2622,18.215,-0.63272,95.36,102.55,91.703,-926.71
0.39319,-2.4196,18.604,-10.281,77.926,102.57,90.309,-927.05
0.39319,-2.4196,18.604,-10.281,77.926,102.57,90.309,-927.05
-0.66269,1.3416,19.044,-30.587,16.996,87.903,104.01,-925.19
-0.66269,1.3416,19.044,-30.587,16.996,87.903,104.01,-925.19
-0.66269,1.3416,19.044,-30.587,16.996,87.903,104.01,-925.19
-0.49527,0.90785,18.985,-26.985,28.076,90.524,101.59,-925.52
-0.49527,0.90785,18.985,-26.985,28.076,90.524,101.59,-925.52
0.79909,1.2298,13.375,14.27,-5.3384,34.93,168.23,-914.31
0.79909,1.2298,13.375,14.27,-5.3384,34.93,168.23,-914.31
0.16841,1.0707,13.683,13.892,-2.4604,36.812,166.15,-914.63
0.16841,1.0707,13.683,13.892,-2.4604,36.812,166.15,-914.63
-0.45634,1.1937,13.819,15.654,2.2465,37.508,165.71,-914.68
-0.45634,1.1937,13.819,15.654,2.2465,37.508,165.71,-914.68
0.06472,-7.927,32.754,-229.25,-165.03,182.65,-28.677,-948.79
0.06472,-7.927,32.754,-229.25,-165.03,182.65,-28.677,-948.79
0.38445,-8.6595,26.618,-33.898,254.18,218.76,-41.019,-948.32
0.87953,0.92532,13.955,6.5995,-10.538,39.511,162.1,-915.38
0.87953,0.92532,13.955,6.5995,-10.538,39.511,162.1,-915.38
0.38445,-8.6595,26.618,-33.898,254.18,218.76,-41.019,-948.32
-1.1502,0.63185,28.516,-111.17,51.084,180.56,-8.9292,-944.33
0.26245,0.53099,14.425,7.772,2.0979,45.124,156.11,-916.31
0.26245,0.53099,14.425,7.772,2.0979,45.124,156.11,-916.31
-1.1502,0.63185,28.516,-111.17,51.084,180.56,-8.9292,-944.33
-0.55045,-2.1813,17.102,-21.916,-23.572,60.786,134.39,-920.08
-0.55045,-2.1813,17.102,-21.916,-23.572,60.786,134.39,-920.08
0.95704,0.57396,14.639,-2.3485,-16.578,44.866,154.93,-916.64
0.57401,-3.7121,23.731,-116.47,-91.354,114.12,62.622,-932.8
0.36552,0.11726,15.21,1.7454,9.1546,54.571,144.87,-918.19
0.57401,-3.7121,23.731,-116.47,-91.354,114.12,62.622,-932.8
0.45267,-4.0247,20.907,-15.916,133.95,137.56,51.009,-933.41
-0.28922,0.8179,15.262,4.6451,13.842,53.909,146.13,-917.96
0.45267,-4.0247,20.907,-15.916,133.95,137.56,51.009,-933.41
-0.62365,1.4914,21.524,-49.661,36,115.31,71.341,-930.69
-0.62365,1.4914,21.524,-49.661,36,115.31,71.341,-930.69
1.1118,1.1745,13.298,14.086,-5.9729,34.824,168.28,-914.3
1.1118,1.1745,13.298,14.086,-5.9729,34.824,168.28,-914.3
0.4584,0.77149,14.238,5.7798,-7.9866,41.644,159.66,-915.78
0.75704,1.044,13.785,9.2126,-8.6111,38.017,164.13,-915.02
0.75704,1.044,13.785,9.2126,-8.6111,38.017,164.13,-915.02
0.4584,0.77149,14.238,5.7798,-7.9866,41.644,159.66,-915.78
-0.1717,0.26353,14.685,7.201,3.4031,46.45,154.56,-916.56
0.13055,0.65055,14.329,8.2765,-0.37748,43.307,158.2,-915.97
0.13055,0.65055,14.329,8.2765,-0.37748,43.307,158.2,-915.97
-0.1717,0.26353,14.685,7.201,3.4031,46.45,154.56,-916.56
0.74141,0.85332,14.189,4.1399,-11.937,41.094,160.02,-915.74
-0.51359,0.61804,14.651,8.8333,4.974,45.541,155.87,-916.33
-0.51359,0.61804,14.651,8.8333,4.974,45.541,155.87,-916.33
0.74141,0.85332,14.189,4.1399,-11.937,41.094,160.02,-915.74
0.16712,0.96033,13.983,15.015,11.301,42.933,159.61,-915.67
0.691,0.23408,15.504,-12.356,-22.754,51.101,146.68,-918.08
0.16712,0.96033,13.983,15.015,11.301,42.933,159.61,-915.67
-0.50521,1.5863,14.208,11.334,1.4472,40.883,161.47,-915.43
0.17723,0.24543,14.904,11.238,28.133,55.504,145.22,-918.02
-0.50521,1.5863,14.208,11.334,1.4472,40.883,161.47,-915.43
-0.55079,1.5412,15.186,3.341,6.0081,50.673,149.62,-917.44
1.0224,0.4163,14.92,-6.1898,-19.223,47.143,151.87,-917.17
1.0224,0.4163,14.92,-6.1898,-19.223,47.143,151.87,-917.17
0.26357,-2.3545,19.824,-54.746,-24.72,90.671,97.119,-926.51
0.26357,-2.3545,19.824,-54.746,-24.72,90.671,97.119,-926.51
-0.23747,-2.5954,19.181,-17.167,64.358,102.02,89.896,-927.19
-0.23747,-2.5954,19.181,-17.167,64.358,102.02,89.896,-927.19
0.76631,-0.5014,16.997,-31.492,-35.524,62.617,131.29,-920.78
0.29518,-0.95906,16.485,-0.022109,42.283,73.887,123.33,-921.65
0.80469,0.64912,14.576,-0.98807,-15.43,44.15,155.93,-916.46
-0.48743,0.74996,16.923,-10.449,15.1,68.583,127.92,-921.07
0.24505,0.66401,14.301,13.15,15.686,47.089,154.74,-916.47
-0.451,1.3167,14.67,6.9982,1.7145,45.19,156.09,-916.34
