0.58393,-1.4905,-14.091,-16.532,0.76847,-36.288,167.72,-914.32,1.7935
0.58393,-1.4905,-14.091,-16.532,0.76847,-36.288,167.72,-914.32,1.7935
0.58393,-1.4905,-14.091,-16.532,0.76847,-36.288,167.72,-914.32,1.7935
-0.61029,-0.033845,-16.155,15.958,25.433,-54.294,142.88,-918.67,1.9174
-0.080093,0.41007,-15.956,-4.4217,-26.659,-62.471,136.66,-919.39,1.942
0.68168,-0.75919,-16.303,1.2168,-11.599,-59.306,139.58,-919.02,1.9344
-0.52606,1.1517,-18.588,47.686,46.221,-73.366,117.14,-923.15,2.0486
-0.52606,1.1517,-18.588,47.686,46.221,-73.366,117.14,-923.15,2.0486
-0.151,1.1522,-17.018,-5.2772,-66.179,-82.299,114.71,-922.87,2.0459
-0.151,1.1522,-17.018,-5.2772,-66.179,-82.299,114.71,-922.87,2.0459
0.77966,-1.3897,-17.709,15.814,-11.051,-72.096,123.45,-921.8,2.0187
0.77966,-1.3897,-17.709,15.814,-11.051,-72.096,123.45,-921.8,2.0187
-0.62424,-0.60744,-14.993,0.71237,15.401,-45.149,155.23,-916.52,1.8546
-0.85086,-0.37775,-15.324,5.9367,19.212,-48.125,151.14,-917.23,1.8749
-0.62424,-0.60744,-14.993,0.71237,15.401,-45.149,155.23,-916.52,1.8546
-0.038004,-0.26282,-15.025,-9.6066,-11.987,-49.853,151.46,-916.97,1.8704
-0.24767,0.41186,-16.455,7.5971,-7.2968,-63.592,133.72,-920.01,1.9591
-0.038004,-0.26282,-15.025,-9.6066,-11.987,-49.853,151.46,-916.97,1.8704
0.65256,-1.0867,-15.126,-9.5673,-8.667,-47.731,153.98,-916.59,1.8618
0.41168,-0.43394,-16.309,-1.4424,-24.027,-63.403,135.36,-919.65,1.9524
0.65256,-1.0867,-15.126,-9.5673,-8.667,-47.731,153.98,-916.59,1.8618
-0.6641,-0.79278,-14.597,-4.3488,12.128,-42.089,159.35,-915.8,1.8335
-0.047945,-0.34955,-15.087,-6.3414,-4.0735,-48.751,152.24,-916.9,1.8677
0.60414,-0.96728,-15.049,-11.068,-11.795,-48.015,153.87,-916.59,1.8614
-0.68625,0.4108,-17.004,27.441,33.128,-61.124,133.63,-920.28,1.9643
-0.10754,2.1492,-19.358,35.057,-14.819,-93.522,96.472,-926.26,2.1436
0.54485,0.35079,-18.606,11.987,-55.322,-92.153,101.51,-925.21,2.119
-0.81968,-1.0079,-14.082,-10.599,8.252,-38.239,164.5,-914.91,1.807
-0.62154,1.6957,-19.625,61.724,55.632,-81.712,105.83,-925.12,2.1059
-0.15366,-0.16557,-15.014,-3.8809,6.8084,-45.549,155.38,-916.42,1.8529
-0.62154,1.6957,-19.625,61.724,55.632,-81.712,105.83,-925.12,2.1059
-0.27489,2.164,-18.395,6.7261,-74.091,-97.895,95.584,-926.05,2.1394
0.48454,0.1894,-15.375,-7.223,-7.8184,-50.132,150.76,-917.1,1.8753
-0.27489,2.164,-18.395,6.7261,-74.091,-97.895,95.584,-926.05,2.1394
0.7031,-0.40113,-19.329,29.563,-18.733,-89.179,102.4,-925.3,2.1228
0.7031,-0.40113,-19.329,29.563,-18.733,-89.179,102.4,-925.3,2.1228
-0.6885,1.5606,-19.327,57.975,53.269,-79.42,108.9,-924.59,2.0901
-0.6885,1.5606,-19.327,57.975,53.269,-79.42,108.9,-924.59,2.0901
-0.34772,1.6191,-17.692,-0.55708,-75.2,-91.502,103.76,-924.66,2.0986
-0.34772,1.6191,-17.692,-0.55708,-75.2,-91.502,103.76,-924.66,2.0986
0.61769,-1.3337,-18.377,21.679,-15.538,-79.819,114.03,-923.38,2.0656
0.61769,-1.3337,-18.377,21.679,-15.538,-79.819,114.03,-923.38,2.0656
-0.69449,-1.2193,-13.721,-15.771,4.6442,-35.223,168.62,-914.19,1.7863
-0.69449,-1.2193,-13.721,-15.771,4.6442,-35.223,168.62,-914.19,1.7863
-0.049313,-1.0588,-14.068,-14.341,3.9632,-36.93,166.56,-914.53,1.7977
-0.049313,-1.0588,-14.068,-14.341,3.9632,-36.93,166.56,-914.53,1.7977
0.58665,-1.0382,-14.279,-15.557,-0.92796,-38.293,165.28,-914.71,1.8048
0.58665,-1.0382,-14.279,-15.557,-0.92796,-38.293,165.28,-914.71,1.8048
-1.0031,-0.97469,-14.029,-10.51,8.6048,-38.167,164.55,-914.9,1.8064
-0.30804,0.14974,-16.554,16.897,17.995,-59.04,137.49,-919.54,1.9439
0.23234,-0.023616,-15.982,-6.8763,-33.04,-63.242,136.24,-919.43,1.9448
-0.73417,-1.0208,-14.097,-10.664,8.0761,-38.257,164.51,-914.9,1.8071
-0.10298,-0.76397,-14.496,-10.895,0.26927,-42.138,160.26,-915.57,1.8284
-0.81566,-0.62446,-14.853,-0.43068,14.957,-44.333,156.27,-916.34,1.8488
0.5409,-1.0371,-14.596,-13.543,-5.4949,-42.483,160.35,-915.52,1.8292
-0.81566,-0.62446,-14.853,-0.43068,14.957,-44.333,156.27,-916.34,1.8488
-0.2341,-0.54207,-14.824,-10.979,-12.323,-48.629,153.04,-916.72,1.8624
-0.2341,-0.54207,-14.824,-10.979,-12.323,-48.629,153.04,-916.72,1.8624
0.56767,0.83223,-16.733,13.557,16.58,-57.051,140.05,-919.05,1.9324
0.56767,0.83223,-16.733,13.557,16.58,-57.051,140.05,-919.05,1.9324
-0.49394,1.2413,-18.792,50.218,47.84,-74.905,115.06,-923.51,2.0592
-0.11981,1.4224,-17.297,-2.9544,-67.117,-85.052,111.29,-923.43,2.0626
-0.54699,4.2741,-24.856,130.33,100.75,-122.88,50.241,-934.8,2.3889
0.8072,-1.3113,-17.86,15.9,-15.077,-74.278,121,-922.19,2.0305
-0.26878,7.9136,-27.629,95.728,-95.591,-193.53,-23.691,-946.07,2.7294
0.6572,1.8892,-26.227,67.692,-123.82,-179.18,-3.0473,-942.57,2.64
-0.51619,0.90988,-18.108,41.325,42.01,-69.56,122.28,-922.26,2.0224
-0.51619,0.90988,-18.108,41.325,42.01,-69.56,122.28,-922.26,2.0224
-0.51619,0.90988,-18.108,41.325,42.01,-69.56,122.28,-922.26,2.0224
-0.098321,1.2245,-17.031,-2.2706,-55.786,-79.776,117.07,-922.52,2.0354
-0.098321,1.2245,-17.031,-2.2706,-55.786,-79.776,117.07,-922.52,2.0354
-0.098321,1.2245,-17.031,-2.2706,-55.786,-79.776,117.07,-922.52,2.0354
0.79185,-0.88058,-17.685,14.5,-13.153,-72.233,123.4,-921.77,2.0176
0.79185,-0.88058,-17.685,14.5,-13.153,-72.233,123.4,-921.77,2.0176
0.79185,-0.88058,-17.685,14.5,-13.153,-72.233,123.4,-921.77,2.0176
-0.68282,0.45842,-17.101,28.711,33.959,-61.887,132.6,-920.46,1.9696
-0.68282,0.45842,-17.101,28.711,33.959,-61.887,132.6,-920.46,1.9696
-0.055216,3.5506,-19.755,39.672,-6.5691,-94.291,94.698,-926.55,2.1517
-0.055216,3.5506,-19.755,39.672,-6.5691,-94.291,94.698,-926.55,2.1517
0.58688,2.3311,-19.202,14.205,-59.236,-97.262,95.151,-926.18,2.1476
0.58688,2.3311,-19.202,14.205,-59.236,-97.262,95.151,-926.18,2.1476
-0.6485,0.59485,-17.405,32.521,36.418,-64.194,129.49,-921,1.9855
-0.6485,0.59485,-17.405,32.521,36.418,-64.194,129.49,-921,1.9855
-0.78011,-0.53289,-15.05,2.0739,16.55,-45.858,154.22,-916.7,1.8594
-0.19934,0.73458,-16.551,-4.0545,-47.158,-73.472,124.37,-921.35,2.0003
-0.19934,0.73458,-16.551,-4.0545,-47.158,-73.472,124.37,-921.35,2.0003
-0.19779,-0.30373,-15.364,-5.1597,-11.857,-53.846,146.42,-917.84,1.8956
0.63831,-1.3718,-16.892,7.1456,-13.81,-65.563,131.9,-920.34,1.9745
0.63831,-1.3718,-16.892,7.1456,-13.81,-65.563,131.9,-920.34,1.9745
0.48812,-1.178,-15.402,-6.816,-11.819,-51.824,149.08,-917.42,1.886
-0.21485,4.4096,-25.328,135.22,103.45,-126.03,46.073,-935.52,2.4108
-0.15426,5.2956,-22.188,21.212,-150.66,-152,33.153,-936.11,2.4391
-0.47284,3.4446,-23.238,108.69,86.363,-109.96,67.715,-931.76,2.3001
1.102,-0.95681,-22.909,56.745,-44.786,-127.18,56.542,-932.98,2.356
-0.3295,3.744,-20.43,11.336,-127.29,-130.18,58.944,-931.92,2.3143
0.85659,-1.0773,-21.482,48.484,-27.87,-110.88,75.791,-929.81,2.2595
-0.62714,-0.27095,-15.668,9.6118,21.275,-50.48,148.02,-917.77,1.8912
-0.099789,-0.37147,-15.088,-12.805,-26.136,-54.102,147.23,-917.62,1.8898
-0.50782,0.71303,-17.736,36.27,38.666,-66.536,126.36,-921.55,2.0016
0.65682,-1.5558,-15.423,-4.6873,-4.0425,-49.594,151.31,-917.09,1.8771
-0.50782,0.71303,-17.736,36.27,38.666,-66.536,126.36,-921.55,2.0016
-0.062061,1.1187,-16.872,-2.2125,-49.491,-76.554,120.64,-921.96,2.0184
-0.062061,1.1187,-16.872,-2.2125,-49.491,-76.554,120.64,-921.96,2.0184
0.79079,-0.96278,-17.311,10.007,-15.323,-69.179,127.43,-921.07,1.9967
0.79079,-0.96278,-17.311,10.007,-15.323,-69.179,127.43,-921.07,1.9967
-0.80156,-0.8181,-14.468,-5.5318,11.57,-41.286,160.39,-915.62,1.8279
-0.80156,-0.8181,-14.468,-5.5318,11.57,-41.286,160.39,-915.62,1.8279
-0.19402,-0.64374,-14.777,-9.3236,-5.2307,-46.462,155.23,-916.39,1.8526
-0.19402,-0.64374,-14.777,-9.3236,-5.2307,-46.462,155.23,-916.39,1.8526
0.48642,-0.85316,-15.128,-7.5115,-3.7695,-47.238,154.19,-916.58,1.8604
0.48642,-0.85316,-15.128,-7.5115,-3.7695,-47.238,154.19,-916.58,1.8604
-0.23331,4.9842,-26.494,150.53,113.57,-135.19,33.684,-937.68,2.4737
-0.27787,5.0199,-22.055,12.469,-176.92,-157.28,28.578,-936.75,2.4586
-1.0663,-1.1562,-13.626,-15.556,5.3843,-35.098,168.67,-914.18,1.7852
1.1027,-1.855,-23.263,64.426,-33.469,-127.97,54.724,-933.4,2.3688
-1.0698,-1.1555,-13.626,-15.556,5.3844,-35.098,168.68,-914.18,1.7852
-0.18731,2.2436,-20.962,76.96,63.469,-91.935,92.335,-927.45,2.1751
-0.19083,2.2443,-20.962,76.96,63.469,-91.935,92.335,-927.45,2.1751
0.15809,3.9041,-19.969,18.288,-80.744,-112.81,77.168,-929.08,2.2297
0.15457,3.9048,-19.97,18.288,-80.744,-112.81,77.168,-929.08,2.2297
1.134,0.45925,-20.393,31.575,-38.991,-101.85,87.935,-927.61,2.1934
1.1305,0.45996,-20.394,31.575,-38.991,-101.85,87.935,-927.61,2.1934
-0.50987,0.62083,-17.531,33.695,36.968,-64.992,128.45,-921.18,1.991
-0.50987,0.62083,-17.531,33.695,36.968,-64.992,128.45,-921.18,1.991
-0.60244,0.10717,-16.452,19.783,27.944,-56.592,139.77,-919.21,1.9332
-0.07735,0.61713,-16.351,-7.72,-51.262,-72.14,126.39,-920.98,1.99
-0.07735,0.61713,-16.351,-7.72,-51.262,-72.14,126.39,-920.98,1.99
-0.081198,0.68544,-16.194,-3.1333,-29.753,-65.384,133.2,-919.95,1.9585
0.78184,-1.5402,-16.806,7.0266,-10.228,-63.523,134.22,-919.97,1.964
0.78184,-1.5402,-16.806,7.0266,-10.228,-63.523,134.22,-919.97,1.964
0.68755,-0.72792,-16.457,1.7253,-14.461,-61.259,137.33,-919.38,1.9455
-0.96004,-1.1744,-13.653,-15.617,5.173,-35.134,168.66,-914.18,1.7855
-0.18732,6.3236,-29.196,186.06,136.93,-156.52,4.8968,-942.69,2.6203
-0.18732,6.3236,-29.196,186.06,136.93,-156.52,4.8968,-942.69,2.6203
-0.32802,-1.2825,-13.781,-17.036,1.7068,-35.51,168.53,-914.19,1.7872
-0.38607,6.2772,-23.695,17.696,-215.93,-182.7,-0.4946,-941.43,2.5977
-0.38607,6.2772,-23.695,17.696,-215.93,-182.7,-0.4946,-941.43,2.5977
0.32371,-1.2631,-14.098,-15.102,3.4072,-36.386,167.34,-914.39,1.7948
1.1653,-1.9394,-25.24,82.938,-38.27,-147.38,30.613,-937.49,2.4919
1.1653,-1.9394,-25.24,82.938,-38.27,-147.38,30.613,-937.49,2.4919
-0.69194,-0.78891,-14.593,-4.3242,12.19,-42.084,159.35,-915.8,1.8335
-0.69194,-0.78891,-14.593,-4.3242,12.19,-42.084,159.35,-915.8,1.8335
-0.10297,-0.84542,-14.499,-13.932,-10.24,-44.686,157.89,-915.91,1.839
-0.10297,-0.84542,-14.499,-13.932,-10.24,-44.686,157.89,-915.91,1.839
0.58568,-1.4664,-14.709,-11.306,-2.5713,-42.812,159.75,-915.66,1.8338
0.58568,-1.4664,-14.709,-11.306,-2.5713,-42.812,159.75,-915.66,1.8338
-0.8284,-1.1974,-13.69,-15.685,4.9172,-35.183,168.63,-914.19,1.7859
-0.8284,-1.1974,-13.69,-15.685,4.9172,-35.183,168.63,-914.19,1.7859
-0.19593,-1.3047,-13.818,-17.113,1.4316,-35.561,168.5,-914.19,1.7876
-0.19593,-1.3047,-13.818,-17.113,1.4316,-35.561,168.5,-914.19,1.7876
0.44671,-1.465,-13.989,-17.075,1.2849,-35.548,168.6,-914.18,1.7888
0.44671,-1.465,-13.989,-17.075,1.2849,-35.548,168.6,-914.18,1.7888
-7.4517,0.27377,-15.446,7.2164,20.066,-48.894,150.09,-917.41,1.8814
-0.22853,0.95291,-16.99,13.862,-3.1845,-67.524,128.38,-920.93,1.9858
0.43191,0.59594,-17.079,4.6208,-26.436,-70.753,126.17,-921.16,1.9968
-0.36576,4.2399,-24.914,130.26,100.42,-122.96,50.178,-934.81,2.3895
-0.36576,4.2399,-24.914,130.26,100.42,-122.96,50.178,-934.81,2.3895
-0.31516,4.4953,-21.284,12.176,-152.21,-144.1,43.291,-934.41,2.3885
-0.31516,4.4953,-21.284,12.176,-152.21,-144.1,43.291,-934.41,2.3885
0.97755,-1.1997,-22.545,58.305,-29.456,-120.64,63.593,-931.89,2.3223
-0.75737,0.18223,-16.506,21.136,29.084,-57.297,138.77,-919.39,1.938
0.97755,-1.1997,-22.545,58.305,-29.456,-120.64,63.593,-931.89,2.3223
-0.75737,0.18223,-16.506,21.136,29.084,-57.297,138.77,-919.39,1.938
-0.26754,0.26897,-15.879,-7.2326,-35.512,-64.359,134.97,-919.63,1.949
-0.26754,0.26897,-15.879,-7.2326,-35.512,-64.359,134.97,-919.63,1.949
-0.41855,2.2853,-20.931,78.13,66.124,-91.683,92.422,-927.45,2.1745
-0.41855,2.2853,-20.931,78.13,66.124,-91.683,92.422,-927.45,2.1745
0.54342,-1.0162,-16.472,5.1572,-6.3133,-60.092,138.18,-919.3,1.9425
-0.41855,2.2853,-20.931,78.13,66.124,-91.683,92.422,-927.45,2.1745
0.54342,-1.0162,-16.472,5.1572,-6.3133,-60.092,138.18,-919.3,1.9425
-0.7839,-0.96438,-14.181,-9.3638,9.0134,-39.002,163.49,-915.08,1.8122
0.032306,6.2872,-21.932,44.616,-56.592,-125.88,58.563,-932.31,2.3231
0.032306,6.2872,-21.932,44.616,-56.592,-125.88,58.563,-932.31,2.3231
-0.7839,-0.96438,-14.181,-9.3638,9.0134,-39.002,163.49,-915.08,1.8122
-0.81448,0.52695,-17.169,30.075,35.072,-62.615,131.57,-920.64,1.9745
-0.81448,0.52695,-17.169,30.075,35.072,-62.615,131.57,-920.64,1.9745
-0.81448,0.52695,-17.169,30.075,35.072,-62.615,131.57,-920.64,1.9745
0.032306,6.2872,-21.932,44.616,-56.592,-125.88,58.563,-932.31,2.3231
-0.16346,-0.83879,-14.496,-11.275,-2.016,-42.921,159.46,-915.69,1.8321
0.85462,2.4437,-21.117,26.163,-76.765,-117.3,71.198,-930.15,2.269
0.85462,2.4437,-21.117,26.163,-76.765,-117.3,71.198,-930.15,2.269
-0.16346,-0.83879,-14.496,-11.275,-2.016,-42.921,159.46,-915.69,1.8321
-0.087445,5.0568,-23.083,82.846,19.492,-121.33,58.46,-932.85,2.3357
-0.087445,5.0568,-23.083,82.846,19.492,-121.33,58.46,-932.85,2.3357
-0.087445,5.0568,-23.083,82.846,19.492,-121.33,58.46,-932.85,2.3357
0.85462,2.4437,-21.117,26.163,-76.765,-117.3,71.198,-930.15,2.269
0.48689,-1.2531,-14.567,-13.419,-5.3989,-42.435,160.42,-915.52,1.8292
0.48689,-1.2531,-14.567,-13.419,-5.3989,-42.435,160.42,-915.52,1.8292
0.39463,3.89,-21.441,24.058,-103.7,-129.88,57.381,-932.3,2.3291
0.39463,3.89,-21.441,24.058,-103.7,-129.88,57.381,-932.3,2.3291
0.39463,3.89,-21.441,24.058,-103.7,-129.88,57.381,-932.3,2.3291
-0.63099,-0.70228,-14.799,-1.8259,13.738,-43.623,157.29,-916.16,1.8441
-0.63099,-0.70228,-14.799,-1.8259,13.738,-43.623,157.29,-916.16,1.8441
-0.052079,-0.71657,-14.61,-13.844,-12.969,-46.228,156.15,-916.19,1.8473
-0.052079,-0.71657,-14.61,-13.844,-12.969,-46.228,156.15,-916.19,1.8473
-0.82056,-1.1021,-13.882,-13.156,6.5717,-36.704,166.58,-914.54,1.7964
0.65247,-1.3499,-14.909,-9.4639,-2.1569,-44.35,157.77,-916,1.8439
0.65247,-1.3499,-14.909,-9.4639,-2.1569,-44.35,157.77,-916,1.8439
-0.82056,-1.1021,-13.882,-13.156,6.5717,-36.704,166.58,-914.54,1.7964
-0.82056,-1.1021,-13.882,-13.156,6.5717,-36.704,166.58,-914.54,1.7964
-0.18781,-1.0251,-14.207,-13.187,1.3025,-39.374,163.68,-915,1.8115
-0.18781,-1.0251,-14.207,-13.187,1.3025,-39.374,163.68,-915,1.8115
-0.18781,-1.0251,-14.207,-13.187,1.3025,-39.374,163.68,-915,1.8115
-0.82385,-1.1493,-13.785,-14.425,5.7401,-35.941,167.61,-914.37,1.7912
0.45516,-1.1965,-14.361,-14.544,-2.2923,-39.844,163.44,-915.02,1.814
0.45516,-1.1965,-14.361,-14.544,-2.2923,-39.844,163.44,-915.02,1.814
0.45516,-1.1965,-14.361,-14.544,-2.2923,-39.844,163.44,-915.02,1.814
-0.19725,-1.257,-13.877,-16.894,0.076651,-36.48,167.44,-914.36,1.7927
0.45119,-1.4679,-14.057,-16.455,1.0328,-36.244,167.74,-914.32,1.7931
-0.2729,5.1374,-26.765,154.34,116.15,-137.45,30.629,-938.21,2.4892
-0.2729,5.1374,-26.765,154.34,116.15,-137.45,30.629,-938.21,2.4892
-0.2729,5.1374,-26.765,154.34,116.15,-137.45,30.629,-938.21,2.4892
-0.31267,5.5822,-22.733,19.823,-175.59,-163.64,20.407,-938.13,2.4991
-0.31267,5.5822,-22.733,19.823,-175.59,-163.64,20.407,-938.13,2.4991
-0.31267,5.5822,-22.733,19.823,-175.59,-163.64,20.407,-938.13,2.4991
1.0733,-1.083,-24.043,70.465,-38.328,-136.41,44.387,-935.1,2.4193
1.0733,-1.083,-24.043,70.465,-38.328,-136.41,44.387,-935.1,2.4193
1.0733,-1.083,-24.043,70.465,-38.328,-136.41,44.387,-935.1,2.4193
-0.87028,-1.0455,-13.966,-11.856,7.509,-37.449,165.56,-914.72,1.8015
-0.87028,-1.0455,-13.966,-11.856,7.509,-37.449,165.56,-914.72,1.8015
-0.24396,-1.0102,-14.279,-12.617,-0.054322,-40.601,162.24,-915.24,1.8185
-0.24396,-1.0102,-14.279,-12.617,-0.054322,-40.601,162.24,-915.24,1.8185
-0.58858,2.5532,-21.372,84.593,70.661,-95.439,87.295,-928.35,2.2003
0.40478,-1.2329,-14.442,-13.57,-2.5366,-40.846,162.19,-915.24,1.8203
0.40478,-1.2329,-14.442,-13.57,-2.5366,-40.846,162.19,-915.24,1.8203
-0.58858,2.5532,-21.372,84.593,70.661,-95.439,87.295,-928.35,2.2003
-0.31989,3.3819,-19.674,12.899,-95.653,-115.24,75.307,-929.33,2.2367
-0.31989,3.3819,-19.674,12.899,-95.653,-115.24,75.307,-929.33,2.2367
0.73572,-0.28403,-20.504,37.965,-28.709,-102.07,86.891,-927.88,2.2007
0.73572,-0.28403,-20.504,37.965,-28.709,-102.07,86.891,-927.88,2.2007
-0.70094,-0.93035,-14.298,-8.1409,9.6864,-39.791,162.44,-915.26,1.8177
-0.70094,-0.93035,-14.298,-8.1409,9.6864,-39.791,162.44,-915.26,1.8177
-0.70094,-0.93035,-14.298,-8.1409,9.6864,-39.791,162.44,-915.26,1.8177
-0.074737,-0.54096,-14.675,-9.8416,-1.4896,-44.122,157.88,-915.95,1.8399
-0.074737,-0.54096,-14.675,-9.8416,-1.4896,-44.122,157.88,-915.95,1.8399
-0.074737,-0.54096,-14.675,-9.8416,-1.4896,-44.122,157.88,-915.95,1.8399
0.57526,-0.91626,-14.756,-12.731,-7.2261,-44.18,158.33,-915.85,1.8392
0.57526,-0.91626,-14.756,-12.731,-7.2261,-44.18,158.33,-915.85,1.8392
0.57526,-0.91626,-14.756,-12.731,-7.2261,-44.18,158.33,-915.85,1.8392
-1.0364,-1.1132,-13.73,-14.302,6.1633,-35.87,167.64,-914.36,1.7906
-1.0364,-1.1132,-13.73,-14.302,6.1633,-35.87,167.64,-914.36,1.7906
-0.39615,-1.0312,-14.212,-11.694,3.8259,-39.46,163.36,-915.07,1.8131
-0.39615,-1.0312,-14.212,-11.694,3.8259,-39.46,163.36,-915.07,1.8131
0.24477,-0.97199,-14.468,-12.606,-1.2218,-41.204,161.6,-915.34,1.8226
0.24477,-0.97199,-14.468,-12.606,-1.2218,-41.204,161.6,-915.34,1.8226
-0.48417,2.1963,-20.735,75.669,64.61,-90.162,94.447,-927.1,2.164
-0.48417,2.1963,-20.735,75.669,64.61,-90.162,94.447,-927.1,2.164
-0.48417,2.1963,-20.735,75.669,64.61,-90.162,94.447,-927.1,2.164
-0.63699,1.8889,-20.012,66.834,59.028,-84.764,101.7,-925.84,2.1268
-0.63699,1.8889,-20.012,66.834,59.028,-84.764,101.7,-925.84,2.1268
-0.21663,2.2984,-18.458,0.51268,-95.297,-103.12,90.651,-926.75,2.1612
-0.21663,2.2984,-18.458,0.51268,-95.297,-103.12,90.651,-926.75,2.1612
-0.21663,2.2984,-18.458,0.51268,-95.297,-103.12,90.651,-926.75,2.1612
-0.30334,2.455,-18.835,10.157,-77.86,-103.12,89.26,-927.09,2.1703
-0.30334,2.455,-18.835,10.157,-77.86,-103.12,89.26,-927.09,2.1703
0.83768,-1.2839,-19.365,30.413,-16.915,-88.566,103.1,-925.23,2.1218
0.83768,-1.2839,-19.365,30.413,-16.915,-88.566,103.1,-925.23,2.1218
0.83768,-1.2839,-19.365,30.413,-16.915,-88.566,103.1,-925.23,2.1218
